"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"French Guiana","237","19","1","0","Clusters of cases","0"
"Martinique","192","0","14","0","Clusters of cases","5"
"Guadeloupe","155","0","13","0","Clusters of cases","9"
"Bermuda","125","0","9","0","Clusters of cases","2"
"Cayman Islands","111","0","1","0","Clusters of cases","1"
"Aruba","101","0","3","0","Sporadic cases","16"
"Sint Maarten","78","0","15","0","Sporadic cases","8"
"United States Virgin Islands","69","0","6","0","Clusters of cases","11"
"Saint Martin","39","0","3","0","Sporadic cases","11"
"Curaçao","16","0","1","0","Sporadic cases","24"
"Falkland Islands (Malvinas)","13","0","0","0","Clusters of cases","26"
"Turks and Caicos Islands","12","0","1","0","Sporadic cases","24"
"Montserrat","11","0","1","0","Sporadic cases","38"
"British Virgin Islands","8","0","1","0","Sporadic cases","6"
"Bonaire, Sint Eustatius and Saba","6","0","0","0","No cases","24"
"Saint Barthélemy","6","0","0","0","Sporadic cases","52"
"Anguilla","3","0","0","0","Sporadic cases","48"
"Saint Pierre and Miquelon","1","0","0","0","Sporadic cases","44"
"Eastern Mediterranean","","","","","",""
"Iran (Islamic Republic of)","129 341","2 392","7 249","66","Community transmission","0"
"Saudi Arabia","65 077","2 532","351","12","Clusters of cases","0"
"Pakistan","50 694","2 603","1 067","50","Clusters of cases","0"
"Qatar","38 651","1 554","17","1","Community transmission","0"
