"V1","V2","V3","V4","V5","V6","V7"
"Switzerland","28978","383","1336","28","Communitytransmission","0"
"Portugal","23392","595","880","26","Pending","0"
"Ireland","18561","377","1063","234","Pending","0"
"Sweden","18177","610","2192","40","Communitytransmission","0"
"Israel","15398","370","199","5","Pending","0"
"Austria","15134","66","536","23","Pending","0"
"Poland","11273","381","524","30","Pending","0"
"Romania","10635","218","575","23","Communitytransmission","0"
"Belarus","9590","817","67","4","Clusters of cases","0"
"Ukraine","8617","492","209","8","Communitytransmission","0"
"Denmark","8445","235","418","15","Pending","0"
"Serbia","7779","296","151","7","Pending","0"
"Norway","7467","59","193","2","Pending","0"
"Czechia","7352","79","218","3","Communitytransmission","0"
"Finland","4475","80","186","9","Pending","0"
"Luxembourg","3711","16","85","0","Pending","0"
"Republic of Moldova","3304","194","94","7","Pending","0"
"Kazakhstan","2601","185","25","0","Pending","0"
"Greece","2506","16","130","0","Pending","0"
"Hungary","2500","57","272","10","Clusters of cases","0"
"Croatia","2016","7","54","3","Communitytransmission","0"
"Uzbekistan","1865","29","8","0","Clusters of cases","0"
"Iceland","1790","1","10","0","Communitytransmission","0"
"Armenia","1746","150","28","1","Clusters of cases","0"
"Estonia","1635","30","46","0","Pending","0"
"Azerbaijan","1617","25","21","0","Clusters of cases","0"
"Bosnia andHerzegovina","1485","57","56","2","Communitytransmission","0"
"Lithuania","1438","28","41","1","Pending","0"
"Slovenia","1388","15","81","1","Communitytransmission","0"
"Slovakia","1373","13","17","0","Clusters of cases","0"
"North Macedonia","1367","41","59","2","Clusters of cases","0"
"Bulgaria","1247","59","55","1","Pending","0"
"Cyprus","810","6","17","0","Clusters of cases","0"
"Latvia","804","20","12","0","Pending","0"
"Andorra","738","5","40","0","Communitytransmission","0"
"Albania","712","34","27","0","Clusters of cases","0"
"Kyrgyzstan","682","17","8","0","Pending","0"
"San Marino","513","0","40","0","Communitytransmission","1"
"Georgia","485","29","5","0","Communitytransmission","0"
