"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Uruguay","707","5","19","2","Clusters of cases","0"
"Jamaica","502","4","9","0","Clusters of cases","0"
"Venezuela (Bolivarian Republic","","","","","",""
"of)","414","12","10","0","Clusters of cases","0"
"Haiti","182","31","15","3","Clusters of cases","0"
"Trinidad and Tobago","116","0","8","0","Sporadic cases","14"
"Guyana","104","7","10","0","Clusters of cases","0"
"Bahamas","92","0","11","0","Clusters of cases","4"
"Barbados","84","0","7","0","Clusters of cases","1"
"Antigua and Barbuda","25","0","3","0","Clusters of cases","8"
"Grenada","21","0","0","0","Clusters of cases","8"
"Belize","18","0","2","0","Sporadic cases","27"
"Saint Lucia","18","0","0","0","Sporadic cases","7"
"Saint Vincent and the","","","","","",""
"Grenadines","17","0","0","0","Sporadic cases","7"
"Dominica","16","0","0","0","Clusters of cases","31"
"Nicaragua","16","0","5","0","Pending","5"
"Saint Kitts and Nevis","15","0","0","0","Sporadic cases","21"
"Suriname","10","0","1","0","Sporadic cases","38"
"Territoriesii","","","","","",""
"Puerto Rico","2 256","58","113","2","Clusters of cases","0"
"Martinique","187","0","14","0","Clusters of cases","1"
"Guadeloupe","154","0","13","0","Clusters of cases","3"
"French Guiana","144","0","1","0","Clusters of cases","1"
