"V1","V2","V3","V4","V5","V6","V7"
"Ireland","8928","839","320","33","Pending","0"
"Poland","6356","401","208","27","Pending","0"
"Norway","6320","76","98","6","Pending","0"
"Denmark","5996","177","260","13","Pending","0"
"Romania","5990","523","282","25","Pending","0"
"Czechia","5902","170","129","10","Pending","0"
"Serbia","3380","275","74","3","Pending","0"
"Luxembourg","3270","47","62","8","Pending","0"
"Finland","2905","136","49","1","Pending","0"
"Ukraine","2777","266","83","10","Clusters of cases","0"
"Belarus","2226","245","23","4","Clusters of cases","0"
"Greece","2081","70","93","3","Pending","0"
"Iceland","1689","14","8","1","Pending","0"
"Republic of Moldova","1560","122","30","1","Pending","0"
"Croatia","1534","39","21","0","Pending","0"
"Hungary","1410","100","99","14","Pending","0"
"Estonia","1304","46","24","0","Pending","0"
"Slovenia","1188","28","50","5","Pending","0"
"Azerbaijan","1058","67","11","1","Clusters of cases","0"
"Lithuania","1053","54","23","6","Pending","0"
"Armenia","1013","76","13","2","Clusters of cases","0"
"Bosnia andHerzegovina","948","47","37","0","CommunityTransmission","0"
"Kazakhstan","897","38","10","0","Pending","0"
"North Macedonia","828","117","34","2","Clusters of cases","0"
"Uzbekistan","796","172","3","0","Clusters of cases","0"
"Slovakia","728","13","2","0","Pending","0"
"Bulgaria","661","26","28","3","Pending","0"
"Latvia","630","18","3","1","Pending","0"
"Andorra","622","20","28","2","CommunityTransmission","0"
"Cyprus","616","21","15","0","Pending","0"
"Albania","446","30","23","0","Clusters of cases","0"
"Kyrgyzstan","377","38","5","0","Pending","0"
"Malta","370","20","3","1","Pending","0"
"San Marino","356","12","35","1","CommunityTransmission","0"
"Montenegro","262","7","2","0","Clusters of cases","0"
"Georgia","252","19","3","0","Clusters of cases","0"
"Liechtenstein","80","0","1","0","Pending","1"
"Monaco","54","0","0","0","Sporadic Cases","3"
"Holy See","8","0","0","0","Sporadic Cases","3"
"","Territories**","","","","",""
"Kosovo[1]","283","33","7","0","CommunityTransmission","0"
"Isle of Man","204","14","1","0","Pending","0"
"Guernsey","200","9","6","1","Pending","0"
"Jersey","198","15","4","0","Pending","0"
"Faroe Islands","184","0","0","0","Pending","4"
"Gibraltar","113","0","1","0","Pending","4"
