"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Burkina Faso","885","0","53","0","Community transmission","1"
"Mauritania","883","99","43","4","Clusters of cases","0"
"Chad","836","8","68","2","Community transmission","0"
"Uganda","686","35","0","0","Sporadic cases","0"
"Congo","639","4","20","0","Community transmission","0"
"Cabo Verde","536","34","5","0","Clusters of cases","0"
"United Republic of Tanzania","509","0","21","0","Community transmission","29"
"Togo","485","20","13","0","Community transmission","0"
"Rwanda","420","10","2","0","Sporadic cases","0"
"Malawi","409","16","4","0","Clusters of cases","0"
"Mozambique","352","0","2","0","Clusters of cases","1"
"Mauritius","337","2","10","0","Clusters of cases","0"
"Liberia","334","13","30","2","Community transmission","0"
"Eswatini","305","5","3","0","Clusters of cases","0"
"São Tomé and Príncipe","295","0","10","0","Clusters of cases","10"
"Zimbabwe","265","43","4","0","Sporadic cases","0"
"Benin","261","0","3","0","Community transmission","1"
"Angola","86","0","4","0","Clusters of cases","5"
"Burundi","63","0","1","0","Clusters of cases","5"
"Comoros","62","0","2","0","Community transmission","5"
"Eritrea","41","0","0","0","Sporadic cases","1"
"Botswana","40","0","1","0","Clusters of cases","3"
"Gambia","26","0","1","0","Sporadic cases","3"
