"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Australia","7 204","9","103","0","Clusters of cases","0"
"New Zealand","1 154","0","22","0","Clusters of cases","11"
"Viet Nam","328","0","0","0","Clusters of cases","2"
"Mongolia","185","6","0","0","Sporadic cases","0"
"Brunei Darussalam","141","0","2","0","Clusters of cases","25"
"Cambodia","125","0","0","0","Sporadic cases","3"
"Lao People's Democratic Republic","19","0","0","0","Sporadic cases","50"
"Fiji","18","0","0","0","Sporadic cases","42"
"Papua New Guinea","8","0","0","0","Sporadic cases","40"
"Territoriesii","","","","","",""
"Guam","167","1","5","0","Clusters of cases","0"
"French Polynesia","60","0","0","0","Sporadic cases","27"
"Northern Mariana Islands","","","","","",""
"(Commonwealth of the)","22","0","2","0","Pending","11"
"New Caledonia","19","0","0","0","Sporadic cases","4"
"Subtotal for all regions","6 193 792","113 198","376 307","4 242","",""
"Other*","741","0","13","0","Not applicable","-"
"Grand total","6 194 533","113 198","376 320","4 242","",""
