"V1","V2","V3","V4","V5","V6","V7"
"Ecuador","7603","74","369","14","Communitytransmission","0"
"Peru","7519","0","193","0","Communitytransmission","1"
"Mexico","5014","353","332","36","Communitytransmission","0"
"Panama","3472","72","94","7","Communitytransmission","0"
"Dominican Republic","3286","119","183","6","Communitytransmission","0"
"Colombia","2852","76","112","3","Communitytransmission","0"
"Argentina","2336","84","101","6","Communitytransmission","0"
"Cuba","766","40","21","0","Clusters of cases","0"
"Costa Rica","612","17","3","0","Clusters of cases","0"
"Uruguay","483","0","8","1","Clusters of cases","1"
"Honduras","407","10","26","1","Clusters of cases","0"
"Bolivia (PlurinationalState of)","354","24","28","1","Clusters of cases","0"
"Venezuela (BolivarianRepublic of)","181","0","9","0","Clusters of cases","1"
"Guatemala","167","11","5","0","Clusters of cases","0"
"Paraguay","159","12","7","1","Communitytransmission","0"
"El Salvador","149","12","6","0","Clusters of cases","0"
"Trinidad and Tobago","113","0","8","0","Sporadic cases","1"
"Jamaica","73","1","4","0","Clusters of cases","0"
"Barbados","72","1","4","0","Clusters of cases","0"
"Bahamas","49","2","8","0","Clusters of cases","0"
"Guyana","47","0","6","0","Clusters of cases","1"
"Haiti","40","0","3","0","Clusters of cases","1"
"Antigua and Barbuda","23","0","2","0","Clusters of cases","1"
"Belize","18","4","2","0","Sporadic cases","0"
"Dominica","16","0","0","0","Clusters of cases","4"
"Saint Lucia","15","0","0","0","Sporadic cases","3"
"Grenada","14","0","0","0","Clusters of cases","3"
"Saint Kitts and Nevis","12","0","0","0","Sporadic cases","3"
"Saint Vincent and theGrenadines","12","0","0","0","Sporadic cases","4"
"Suriname","10","0","1","0","Sporadic cases","11"
"Nicaragua","9","0","1","0","Pending","2"
"","Territories**","","","","",""
"Puerto Rico","923","20","45","0","Clusters of cases","0"
"Martinique","157","0","8","0","Clusters of cases","1"
"Guadeloupe","145","2","8","0","Clusters of cases","0"
"Aruba","92","0","0","0","Clusters of cases","3"
"French Guiana","88","0","0","0","Clusters of cases","1"
"Bermuda","57","0","5","1","Clusters of cases","1"
"Cayman Islands","54","1","1","0","Clusters of cases","0"
"Sint Maarten","52","0","9","0","Clusters of cases","1"
