"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Jersey","308","1","29","0","Community transmission","0"
"Guernsey","252","0","13","0","Community transmission","26"
"Faroe Islands","187","0","0","0","Pending","35"
"Gibraltar","157","3","0","0","Clusters of cases","0"
"Greenland","13","1","0","0","Pending","0"
"South-East Asia","","","","","",""
"India","165 799","7 466","4 706","175","Clusters of cases","0"
"Bangladesh","40 321","2 029","559","15","Clusters of cases","0"
"Indonesia","24 538","687","1 496","23","Community transmission","0"
"Thailand","3 076","11","57","0","Clusters of cases","0"
"Sri Lanka","1530","61","10","0","Clusters of cases","0"
"Maldives","1 513","56","5","0","Clusters of cases","0"
"Nepal","1 042","156","5","1","Sporadic cases","0"
"Myanmar","206","0","6","0","Clusters of cases","2"
"Bhutan","31","3","0","0","Sporadic cases","0"
"Timor-Leste","24","0","0","0","Clusters of cases","35"
"Western Pacific","","","","","",""
"China","84 547","0","4 645","0","Clusters of cases","1"
"Singapore","33 249","373","23","0","Clusters of cases","0"
"Japan","16 719","36","874","7","Clusters of cases","0"
"Philippines","15 588","539","921","17","Community transmission","0"
"Republic of Korea","11 402","58","269","0","Clusters of cases","0"
"Malaysia","7 629","10","115","0","Clusters of cases","0"
