"V1","V2","V3","V4","V5","V6","V7"
"Tanzania","","","","","",""
"Equatorial Guinea","13","7","0","0","Local transmission","0"
"Namibia","11","3","0","0","Imported cases only","0"
"Eswatini","9","0","0","0","Imported cases only","2"
"Mozambique","8","0","0","0","Local transmission","1"
"Seychelles","8","1","0","0","Imported cases only","0"
"Gabon","7","0","1","0","Imported cases only","2"
"Benin","6","0","0","0","Imported cases only","3"
"Central African","","","","","",""
"Republic","6","0","0","0","Imported cases only","2"
"Eritrea","6","0","0","0","Imported cases only","3"
"Cabo Verde","5","0","1","0","Imported cases only","2"
"Chad","5","0","0","0","Imported cases only","3"
"Mauritania","5","0","0","0","Imported cases only","1"
"Zimbabwe","5","0","1","0","Local transmission","2"
"Gambia","3","0","1","0","Imported cases only","1"
"Liberia","3","0","0","0","Local transmission","8"
"Angola","2","0","0","0","Imported cases only","8"
"Guinea-Bissau","2","0","0","0","Imported cases only","4"
"Territories**","","","","","",""
"Réunion","207","64","0","0","Local transmission","0"
"Mayotte","82","32","0","0","Local transmission","0"
"Subtotal for all","","","","","",""
"","692512","58411","33099","3215","",""
"regions","","","","","",""
"International","","","","","",""
"conveyance (Diamond","712","0","7","0","Local transmission","14"
"Princess)","","","","","",""
"Grand total","693224","58411","33106","3215","",""
