"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bulgaria","3 984","79","207","8","Clusters of cases","0"
"Bosnia and Herzegovina","3 524","93","170","1","Community transmission","0"
"Kyrgyzstan","3 519","163","41","1","Clusters of cases","0"
"Greece","3 287","21","190","0","Clusters of cases","0"
"Croatia","2 336","19","107","0","Sporadic cases","0"
"Albania","2 047","52","45","1","Clusters of cases","0"
"Estonia","1 981","0","69","0","Clusters of cases","2"
"Iceland","1 823","0","10","0","Community transmission","1"
"Lithuania","1 801","3","76","0","Community transmission","0"
"Slovakia","1 588","1","28","0","Clusters of cases","0"
"Slovenia","1 521","1","109","0","Clusters of cases","0"
"Latvia","1 111","0","30","0","Sporadic cases","2"
"Cyprus","988","2","19","0","Clusters of cases","0"
"Georgia","911","3","14","0","Community transmission","0"
"Andorra","855","0","52","0","Community transmission","4"
"San Marino","713","0","42","0","Community transmission","3"
"Malta","665","0","9","0","Sporadic cases","1"
"Montenegro","375","13","9","0","Clusters of cases","0"
"Monaco","99","0","1","0","Sporadic cases","16"
"Liechtenstein","83","0","1","0","Pending","58"
"Holy See","12","0","0","0","Sporadic cases","47"
"Territoriesii","","","","","",""
"Kosovo[1]","","","","","",""
"","2 173","47","27","1","Community transmission","0"
