"V1","V2","V3","V4","V5","V6","V7"
"Peru","5897","641","169","31","CommunityTransmission","0"
"Mexico","3844","403","233","39","CommunityTransmission","0"
"Panama","2974","222","74","8","CommunityTransmission","0"
"Dominican Republic","2620","271","126","8","CommunityTransmission","0"
"Colombia","2473","250","80","11","CommunityTransmission","0"
"Argentina","1975","46","82","3","CommunityTransmission","0"
"Cuba","620","56","16","1","Clusters of cases","0"
"Costa Rica","558","19","3","0","Clusters of cases","0"
"Uruguay","494","21","7","0","Clusters of cases","0"
"Honduras","392","10","24","1","Clusters of cases","0"
"Bolivia (PlurinationalState of)","275","7","20","1","Clusters of cases","0"
"Venezuela (BolivarianRepublic of)","171","0","9","0","Clusters of cases","1"
"Guatemala","137","11","3","0","Clusters of cases","0"
"Paraguay","133","4","6","0","Clusters of cases","0"
"El Salvador","118","1","6","0","Clusters of cases","0"
"Trinidad and Tobago","109","0","8","0","Clusters of cases","2"
"Barbados","67","1","4","0","Clusters of cases","0"
"Jamaica","65","2","4","0","Clusters of cases","0"
"Bahamas","42","1","8","0","Clusters of cases","0"
"Guyana","37","0","6","0","Clusters of cases","2"
"Haiti","31","1","2","0","Clusters of cases","0"
"Antigua and Barbuda","21","2","2","0","Clusters of cases","0"
"Dominica","16","0","0","0","Clusters of cases","1"
"Saint Lucia","15","1","0","0","Sporadic Cases","0"
"Grenada","14","2","0","0","Clusters of cases","0"
"Saint Kitts and Nevis","12","1","0","0","Sporadic Cases","0"
"Saint Vincent and theGrenadines","12","0","0","0","Sporadic Cases","1"
"Belize","10","0","2","1","Sporadic Cases","1"
"Suriname","10","0","1","0","Sporadic Cases","8"
"Nicaragua","7","0","1","0","Pending","1"
"","Territories**","","","","",""
"Puerto Rico","788","63","42","3","Clusters of cases","0"
"Martinique","155","1","6","0","Clusters of cases","0"
"Guadeloupe","143","0","8","0","Clusters of cases","1"
"Aruba","92","6","0","0","Clusters of cases","0"
"French Guiana","86","2","0","0","Clusters of cases","0"
"United States VirginIslands","53","3","1","0","Clusters of cases","0"
"Sint Maarten","50","0","9","0","Sporadic Cases","1"
"Bermuda","48","0","4","0","Clusters of cases","1"
"Cayman Islands","45","0","1","0","Clusters of cases","3"
"Saint Martin","33","1","2","0","Sporadic Cases","0"
