"V1","V2","V3","V4","V5","V6","V7"
"Latvia","60","24","0","0","Imported cases only","0"
"Albania","55","4","1","0","Local transmission","0"
"Armenia","52","0","0","0","Local transmission","1"
"Hungary","50","11","1","0","Local transmission","0"
"Turkey","47","0","0","0","Imported cases only","1"
"Malta","38","8","0","0","Imported cases only","0"
"Belarus","36","0","0","0","Local transmission","1"
"Georgia","34","1","0","0","Imported cases only","0"
"Cyprus","33","0","0","0","Imported cases only","1"
"Kazakhstan","33","27","0","0","Imported cases only","0"
"North Macedonia","31","12","0","0","Local transmission","0"
"Republic of Moldova","30","1","0","0","Local transmission","0"
"Lithuania","25","8","0","0","Imported cases only","0"
"Azerbaijan","21","0","0","0","Imported cases only","2"
"Bosnia andHerzegovina","19","0","0","0","Local transmission","2"
"Andorra","16","2","0","0","Imported cases only","0"
"Uzbekistan","16","12","0","0","Imported cases only","0"
"Ukraine","14","9","2","1","Local transmission","0"
"Monaco","9","0","0","0","Under investigation","1"
"Liechtenstein","7","0","0","0","Imported cases only","1"
"Montenegro","2","2","0","0","Imported cases only","0"
"Holy See","1","0","0","0","Under investigation","11"
"","erritories**","","","","",""
"Faroe Islands","47","36","0","0","Imported cases only","0"
"Jersey","5","3","0","0","Imported cases only","0"
"Gibraltar","3","0","0","0","Under investigation","1"
"Guernsey","1","0","0","0","Imported cases only","8"
"","outh-East Asia Region","","","","",""
"Thailand","177","30","1","0","Local transmission","0"
"Indonesia","172","0","5","0","Local transmission","1"
"India","137","23","3","1","Local transmission","0"
"Sri Lanka","29","10","0","0","Local transmission","0"
"Maldives","13","0","0","0","Local transmission","2"
"Bangladesh","8","0","0","0","Local transmission","1"
"Bhutan","1","0","0","0","Imported cases only","11"
"Nepal","1","0","0","0","Imported cases only","54"
"","astern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","16169","1178","988","135","Local transmission","0"
"Qatar","442","41","0","0","Local transmission","0"
"Bahrain","237","16","1","0","Local transmission","0"
"Pakistan","187","134","0","0","Imported cases only","0"
"Saudi Arabia","171","38","0","0","Local transmission","0"
"Egypt","166","40","4","2","Local transmission","0"
"Iraq","154","30","11","2","Local transmission","0"
"Kuwait","130","7","0","0","Local transmission","0"
"Lebanon","120","21","3","0","Local transmission","0"
"United Arab Emirates","98","0","0","0","Local transmission","2"
"Morocco","38","9","2","1","Local transmission","0"
"Jordan","35","29","0","0","Imported cases only","0"
"Oman","24","2","0","0","Imported cases only","0"
"Tunisia","24","4","0","0","Local transmission","0"
"Afghanistan","22","1","0","0","Imported cases only","0"
