"V1","V2","V3","V4","V5","V6","V7"
"United Republic of","","","","","",""
"Tanzania","300","0","10","0","Clusters of cases","1"
"Equatorial Guinea","258","46","1","0","Clusters of cases","0"
"Congo","200","0","8","2","Clusters of cases","1"
"Rwanda","183","7","0","0","Clusters of cases","0"
"Gabon","176","4","3","0","Clusters of cases","0"
"Madagascar","124","2","0","0","Clusters of cases","0"
"Ethiopia","122","5","3","0","Clusters of cases","0"
"Liberia","120","3","11","3","Clusters of cases","0"
"Togo","96","6","6","0","Clusters of cases","0"
"Cabo Verde","90","2","1","0","Sporadic cases","0"
"Sierra Leone","86","4","3","0","Clusters of cases","0"
"Zambia","84","0","3","0","Sporadic cases","1"
"Uganda","75","0","0","0","Sporadic cases","1"
"Mozambique","70","5","0","0","Sporadic cases","0"
"Benin","58","0","1","0","Sporadic cases","2"
"Eswatini","56","16","1","0","Sporadic cases","0"
"Guinea-Bissau","52","0","0","0","Sporadic cases","2"
"Chad","46","6","0","0","Sporadic cases","0"
"Eritrea","39","0","0","0","Sporadic cases","7"
"Malawi","33","0","3","0","Sporadic cases","2"
"Zimbabwe","31","2","4","0","Sporadic cases","0"
"Angola","25","0","2","0","Sporadic cases","2"
"Botswana","22","0","1","0","Sporadic cases","3"
"Central African","","","","","",""
"Republic","19","0","0","0","Sporadic cases","1"
"Namibia","16","0","0","0","Sporadic cases","20"
"Burundi","12","0","1","0","Sporadic cases","1"
"Seychelles","11","0","0","0","Sporadic cases","19"
"Gambia","10","0","1","0","Sporadic cases","5"
"São Tomé and","","","","","",""
"Príncipe","8","0","0","0","Sporadic cases","2"
"Mauritania","7","0","1","0","Sporadic cases","15"
"South Sudan","5","0","0","0","Sporadic cases","1"
"Territories**","","","","","",""
"Réunion","412","0","0","0","Clusters of cases","2"
"Mayotte","354","0","4","0","Clusters of cases","1"
"Subtotal for all","","","","","",""
"","2804084","84900","193697","6006","",""
"Regions","","","","","",""
"International","","","","","",""
"conveyance (Diamond","712","0","13","0","Not Applicable††","41"
"Princess)","","","","","",""
"Grand total","2804796","84900","193710","6006","",""
