"V1","V2","V3","V4","V5","V6","V7"
"Cabo Verde","3","0","0","0","Imported cases only","4"
"Chad","3","0","0","0","Imported cases only","2"
"Liberia","3","0","0","0","Local transmission","4"
"Zambia","3","0","0","0","Imported cases only","3"
"Angola","2","0","0","0","Imported cases only","4"
"Gambia","2","0","0","0","Imported cases only","1"
"Guinea-Bissau","2","2","0","0","Imported cases only","0"
"Mali","2","2","0","0","Imported cases only","0"
"Mauritania","2","0","0","0","Imported cases only","7"
"Niger","2","0","0","0","Imported cases only","2"
"Zimbabwe","2","0","1","0","Imported cases only","4"
"Territories**","","","","","",""
"Réunion","94","11","0","0","Local transmission","0"
"Mayotte","35","5","0","0","Local transmission","0"
"Subtotal for all","","","","","",""
"","461972","49219","20827","2401","",""
"regions","","","","","",""
"International","","","","","",""
"conveyance","712","0","7","0","Local transmission","10"
"(Diamond Princess)","","","","","",""
"Grand total","462684","49219","20834","2401","",""
