"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bulgaria","3 755","81","193","3","Clusters of cases","0"
"Bosnia and Herzegovina","3 288","86","168","1","Community transmission","0"
"Greece","3 237","10","189","1","Clusters of cases","0"
"Kyrgyzstan","2 981","192","35","3","Clusters of cases","0"
"Croatia","2 280","11","107","0","Sporadic cases","0"
"Estonia","1 979","2","69","0","Clusters of cases","0"
"Albania","1 838","0","42","0","Clusters of cases","1"
"Iceland","1 819","3","10","0","Community transmission","0"
"Lithuania","1 792","8","76","0","Community transmission","0"
"Slovakia","1 576","14","28","0","Clusters of cases","0"
"Slovenia","1 513","2","109","0","Clusters of cases","0"
"Latvia","1 110","2","30","0","Sporadic cases","0"
"Cyprus","985","0","19","0","Clusters of cases","4"
"Georgia","898","3","14","0","Community transmission","0"
"Andorra","855","0","52","0","Community transmission","1"
"San Marino","713","4","42","0","Community transmission","0"
"Malta","663","0","9","0","Sporadic cases","1"
"Montenegro","355","18","9","0","Clusters of cases","0"
"Monaco","99","0","1","0","Sporadic cases","13"
"Liechtenstein","83","0","1","0","Pending","55"
"Holy See","12","0","0","0","Sporadic cases","44"
"Territoriesii","","","","","",""
"Kosovo[1]","1 955","82","24","0","Community transmission","0"
