"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","",""
"Reporting Country/","","","Total","","Transmission","Days since last"
"","confirmed","confirmed","","new","",""
"Territory/Area†","","","deaths","","classification§","reported case"
"","‡ cases","new cases","","deaths","",""
"Western Pacific Region","","","","","",""
"China","83005","75","3340","2","Local transmission","0"
"Republic of Korea","10284","47","186","3","Local transmission","0"
"Australia","5744","109","36","2","Local transmission","0"
"Malaysia","3662","179","61","4","Local transmission","0"
"Japan","3654","383","73","3","Local transmission","0"
"Philippines","3246","152","152","8","Local transmission","0"
"Singapore","1309","120","6","1","Local transmission","0"
"New Zealand","911","39","1","0","Local transmission","0"
"Viet Nam","241","1","0","0","Local transmission","0"
"Brunei Darussalam","135","0","1","0","Local transmission","1"
"Cambodia","114","0","0","0","Local transmission","2"
"Mongolia","14","0","0","0","Imported cases only","4"
"Fiji","12","0","0","0","Local transmission","1"
"Lao People's","11","1","0","0","Local transmission","0"
"Democratic Republic","","","","","",""
"Papua New Guinea","1","0","0","0","Imported cases only","16"
"Territories**","","","","","",""
"Guam","112","19","4","0","Local transmission","0"
"French Polynesia","41","1","0","0","Local transmission","0"
"New Caledonia","18","0","0","0","Local transmission","3"
"Northern Mariana","8","0","1","0","Local transmission","3"
"Islands","","","","","",""
"(Commonwealth of","","","","","",""
"the)","","","","","",""
"European Region","","","","","",""
"Spain","130759","6023","12418","674","Local transmission","0"
"Italy","128948","4316","15889","527","Local transmission","0"
"Germany","95391","3677","1434","92","Local transmission","0"
"France","69607","1850","8064","518","Local transmission","0"
"The United Kingdom","47810","5903","4934","621","Local transmission","0"
"Turkey","27069","3135","574","73","Local transmission","0"
"Switzerland","21065","576","715","49","Local transmission","0"
"Belgium","19691","1260","1447","164","Local transmission","0"
"Netherlands","17851","1224","1766","115","Local transmission","0"
"Austria","11983","217","204","18","Local transmission","0"
"Portugal","11278","754","295","29","Local transmission","0"
"Israel","8018","429","46","4","Local transmission","0"
"Sweden","6830","387","401","28","Local transmission","0"
"Norway","5640","130","58","8","Local transmission","0"
"Russian Federation","5389","658","45","2","Local transmission","0"
"Ireland","5111","507","158","21","Local transmission","0"
