"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","",""
"Reporting Country/","","","Total","","Transmission","Days since last"
"Territory/Area†","confirmed ‡  cases","confirmed new cases","deaths","new deaths","classification§","reported case"
"Western Pacific Region","","","","","",""
"China","83249","92","3344","2","Cluster of cases","0"
"Republic of Korea","10423","39","204","4","Cluster of cases","0"
"Australia","6052","96","50","5","Cluster of cases","0"
"Japan","4768","511","85","4","Cluster of cases","0"
"Malaysia","4119","156","65","2","Cluster of cases","0"
"Philippines","3870","106","182","5","Cluster of cases","0"
"Singapore","1623","142","6","0","Cluster of cases","0"
"New Zealand","992","23","1","0","Sporadic Cases","0"
"Viet Nam","251","2","0","0","Cluster of cases","0"
"Brunei Darussalam","135","0","1","0","Sporadic Cases","4"
"Cambodia","117","2","0","0","Sporadic Cases","0"
"Mongolia","16","1","0","0","Sporadic Cases","0"
"Fiji","15","0","0","0","Sporadic Cases","1"
"Lao People's","","","","","",""
"Democratic Republic","15","3","0","0","Sporadic Cases","0"
"Papua New Guinea","2","1","0","0","Sporadic Cases","0"
"Territories**","","","","","",""
"Guam","125","4","4","0","Cluster of cases","0"
"French Polynesia","51","4","0","0","Sporadic Cases","0"
"New Caledonia","18","0","0","0","Sporadic Cases","6"
"Northern Mariana","","","","","",""
"Islands","","","","","",""
"(Commonwealth of","","","","","",""
"the)","11","3","2","0","Pending","0"
"European Region","","","","","",""
"Spain","146690","6180","14555","757","Pending","0"
"Italy","139422","3836","17669","540","Pending","0"
"Germany","108202","4974","2107","246","Pending","0"
"France","81095","3869","10853","540","Pending","0"
"The United Kingdom","60737","5491","7097","938","Pending","0"
"","","","","","Community",""
"Turkey","38226","4117","812","87","Transmission","0"
"Belgium","23403","1209","2240","205","Pending","0"
"","","","","","Community",""
"Switzerland","22710","546","705","64","Transmission","0"
"Netherlands","20549","969","2248","147","Pending","0"
"Portugal","13141","699","380","35","Pending","0"
"Austria","12969","329","273","30","Pending","0"
"Russian Federation","10131","2634","76","18","Cluster of cases","0"
"Israel","9404","0","71","0","Pending","1"
"Sweden","8419","726","687","96","Pending","0"
