"V1","V2","V3","V4","V5","V6","V7"
"Venezuela (BolivarianRepublic of)","129","0","3","0","Local transmission","1"
"Bolivia (PlurinationalState of)","107","10","6","1","Local transmission","0"
"Trinidad and Tobago","85","3","3","0","Local transmission","0"
"Paraguay","65","1","3","0","Local transmission","0"
"Guatemala","36","0","1","0","Local transmission","1"
"Jamaica","36","0","1","0","Local transmission","1"
"Barbados","33","0","0","0","Local transmission","1"
"El Salvador","30","0","0","0","Local transmission","1"
"Haiti","15","0","0","0","Imported cases only","2"
"Bahamas","14","0","0","0","Local transmission","1"
"Guyana","12","4","2","1","Local transmission","0"
"Dominica","11","0","0","0","Local transmission","5"
"Grenada","9","0","0","0","Local transmission","1"
"Saint Lucia","9","0","0","0","Local transmission","1"
"Saint Kitts and Nevis","8","6","0","0","Imported cases only","0"
"Suriname","8","0","0","0","Imported cases only","4"
"Antigua and Barbuda","7","0","0","0","Imported cases only","4"
"Nicaragua","4","0","1","0","Imported cases only","3"
"Belize","3","0","0","0","Local transmission","1"
"Saint Vincent and theGrenadines","1","0","0","0","Imported cases only","19"
"","Territories**","","","","",""
"Puerto Rico","239","65","8","2","Local transmission","0"
"Martinique","119","8","2","0","Local transmission","0"
"Guadeloupe","114","8","5","1","Local transmission","0"
"Aruba","55","5","0","0","Local transmission","0"
"French Guiana","46","3","0","0","Local transmission","0"
"United States VirginIslands","30","0","0","0","Local transmission","1"
"Bermuda","27","5","0","0","Local transmission","0"
"Saint Martin","18","0","2","1","Under investigation","1"
"Cayman Islands","12","0","1","0","Imported cases only","1"
"Curaçao","11","0","1","0","Imported cases only","1"
"Saint Barthélemy","6","0","0","0","Under investigation","1"
"Sint Maarten","6","0","0","0","Imported cases only","1"
"Montserrat","5","0","0","0","Imported cases only","4"
"Turks and CaicosIslands","5","0","0","0","Local transmission","1"
"British Virgin Islands","3","1","0","0","Imported cases only","0"
"Anguilla","2","0","0","0","Local transmission","5"
"","African Region","","","","",""
"South Africa","1353","27","5","2","Local transmission","0"
"Algeria","584","73","35","4","Local transmission","0"
"Burkina Faso","261","15","14","2","Local transmission","0"
"Senegal","175","13","0","0","Local transmission","0"
"Cote d’Ivoire","169","0","0","0","Local transmission","1"
"Ghana","152","0","5","0","Local transmission","2"
"Mauritius","143","36","5","3","Local transmission","0"
