"V1","V2","V3","V4","V5","V6","V7"
"Egypt","536","41","30","6","Local transmission","0"
"Bahrain","473","15","4","0","Local transmission","0"
"Iraq","458","76","40","4","Local transmission","0"
"United Arab Emirates","405","72","2","0","Local transmission","0"
"Lebanon","391","23","8","2","Local transmission","0"
"Morocco","358","83","23","13","Local transmission","0"
"Jordan","235","23","1","1","Local transmission","0"
"Kuwait","235","27","0","0","Local transmission","0"
"Tunisia","227","30","6","1","Local transmission","0"
"Oman","152","43","0","0","Local transmission","0"
"Afghanistan","106","26","2","0","Local transmission","0"
"Djibouti","13","1","0","0","Local transmission","0"
"Syrian Arab Republic","5","0","0","0","Imported cases only","2"
"Somalia","3","0","0","0","Imported cases only","1"
"Sudan","3","0","1","0","Imported cases only","3"
"Libya","1","0","0","0","Imported cases only","3"
"","Territories**","","","","",""
"occupied Palestinianterritory","97","13","1","0","Local transmission","0"
"","Region of the Americas","","","","",""
"United States ofAmerica","85228","16894","1243","252","Local transmission","0"
"Canada","4018","463","39","4","Local transmission","0"
"Brazil","2915","482","77","20","Local transmission","0"
"Chile","1610","304","5","1","Local transmission","0"
"Ecuador","1595","384","36","7","Local transmission","0"
"Panama","674","116","9","1","Local transmission","0"
"Argentina","589","87","12","4","Local transmission","0"
"Mexico","589","111","8","3","Local transmission","0"
"Dominican Republic","581","93","20","10","Local transmission","0"
"Peru","580","0","9","0","Local transmission","1"
"Colombia","491","21","6","2","Local transmission","0"
"Uruguay","238","21","0","0","Local transmission","0"
"Costa Rica","231","30","2","0","Local transmission","0"
"Venezuela (BolivarianRepublic of)","106","15","0","0","Local transmission","0"
"Cuba","80","13","2","1","Local transmission","0"
"Honduras","67","15","1","0","Local transmission","0"
"Trinidad and Tobago","66","5","2","1","Local transmission","0"
"Bolivia (PlurinationalState of)","61","22","0","0","Local transmission","0"
"Paraguay","52","11","3","0","Local transmission","0"
"Jamaica","26","0","1","0","Local transmission","2"
"Guatemala","25","1","1","0","Local transmission","0"
"Barbados","24","6","0","0","Local transmission","0"
"El Salvador","13","0","0","0","Imported cases only","2"
"Dominica","11","0","0","0","Local transmission","1"
"Bahamas","9","4","0","0","Local transmission","0"
"Haiti","8","0","0","0","Imported cases only","2"
"Suriname","8","1","0","0","Imported cases only","0"
"Antigua and Barbuda","7","4","0","0","Imported cases only","0"
"Grenada","7","0","0","0","Local transmission","1"
"Guyana","5","0","1","0","Local transmission","9"
"Saint Lucia","3","0","0","0","Imported cases only","4"
