"V1","V2","V3","V4","V5","V6","V7"
"Rwanda","7","2","0","0","Local transmission","0"
"Cote d’Ivoire","6","3","0","0","Imported cases only","0"
"Ghana","6","4","0","0","Imported cases only","0"
"Cameroon","5","0","0","0","Local transmission","1"
"Ethiopia","5","1","0","0","Imported cases only","0"
"Seychelles","4","0","0","0","Imported cases only","1"
"Democratic Republic","","","","","",""
"","3","1","0","0","Imported cases only","0"
"of the Congo","","","","","",""
"Kenya","3","0","0","0","Local transmission","1"
"Namibia","2","0","0","0","Imported cases only","3"
"Nigeria","2","0","0","0","Imported cases only","8"
"Benin","1","1","0","0","Imported cases only","0"
"Central African","","","","","",""
"","1","0","0","0","Imported cases only","3"
"Republic","","","","","",""
"Congo","1","0","0","0","Imported cases only","2"
"Equatorial Guinea","1","0","0","0","Imported cases only","3"
"Eswatini","1","0","0","0","Imported cases only","3"
"Gabon","1","0","0","0","Imported cases only","3"
"Guinea","1","0","0","0","Imported cases only","3"
"Liberia","1","1","0","0","Imported cases only","0"
"Mauritania","1","0","0","0","Imported cases only","3"
"Togo","1","0","0","0","Imported cases only","10"
"United Republic of","","","","","",""
"","1","1","0","0","Imported cases only","0"
"Tanzania","","","","","",""
"Territories**","","","","","",""
"Réunion","9","0","0","0","Imported cases only","2"
"Mayotte","1","0","0","0","Imported cases only","3"
"Subtotal for all","","","","","",""
"","190415","15123","7800","786","",""
"regions","","","","","",""
"International","","","","","",""
"conveyance","712","0","7","0","Local transmission","2"
"(Diamond Princess)","","","","","",""
"Grand total","191127","15123","7807","786","",""
