"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Croatia","2085","9","75","6","Community transmission","0"
"Azerbaijan","1854","50","25","1","Clusters of cases","0"
"Iceland","1798","1","10","0","Community transmission","0"
"Bosnia and Herzegovina","1757","0","68","0","Community transmission","1"
"Estonia","1694","5","52","0","Pending","0"
"Bulgaria","1588","82","69","3","Clusters of cases","0"
"North Macedonia","1494","29","81","4","Clusters of cases","0"
"Slovenia","1434","5","93","2","Community transmission","0"
"Slovakia","1403","7","23","0","Clusters of cases","0"
"Lithuania","1399","14","45","0","Community transmission","0"
"Latvia","870","12","16","1","Community transmission","0"
"Cyprus","857","7","20","0","Clusters of cases","0"
"Albania","789","16","31","0","Clusters of cases","0"
"Kyrgyzstan","769","13","8","0","Clusters of cases","0"
"Andorra","746","0","43","1","Community transmission","1"
"Georgia","582","16","8","2","Community transmission","0"
"San Marino","580","11","41","0","Community transmission","0"
"Malta","467","2","4","0","Pending","0"
"Montenegro","322","0","7","0","Clusters of cases","2"
"Liechtenstein","83","0","1","0","Pending","6"
"Monaco","68","0","1","0","Sporadic cases","18"
"Tajikistan","32","17","0","0","Pending","0"
"Holy See","11","0","0","0","Sporadic cases","1"
