"V1","V2","V3","V4","V5","V6","V7"
"Zimbabwe","23","5","3","0","Sporadic cases","0"
"Angola","19","0","2","0","Sporadic cases","7"
"Eswatini","16","1","0","0","Sporadic cases","0"
"Malawi","16","0","2","0","Sporadic cases","2"
"Namibia","16","0","0","0","Sporadic cases","10"
"Botswana","13","0","1","0","Sporadic cases","6"
"Sierra Leone","13","2","0","0","Sporadic cases","0"
"Central African","11","0","0","0","Sporadic cases","5"
"Republic","","","","","",""
"Seychelles","11","0","0","0","Sporadic cases","9"
"Cabo Verde","10","0","1","0","Sporadic cases","2"
"Gambia","9","0","1","0","Sporadic cases","4"
"Mauritania","7","0","1","0","Sporadic cases","5"
"Burundi","5","0","0","0","Sporadic cases","3"
"São Tomé and","4","0","0","0","Pending","9"
"Príncipe","","","","","",""
"South Sudan","4","0","0","0","Pending","4"
"Territories**","","","","","",""
"Réunion","390","0","0","0","Clusters of cases","2"
"Mayotte","221","4","3","0","Clusters of cases","0"
"Subtotal for all","","","","","",""
"","1990850","76647","130873","7875","",""
"Regions","","","","","",""
"International","","","","","",""
"conveyance (Diamond","712","0","12","0","Not Applicable††","31"
"Princess)","","","","","",""
"Grand total","1991562","76647","130885","7875","",""
