"V1","V2","V3","V4","V5","V6","V7"
"Nigeria","2","0","0","0","Imported cases only","7"
"Seychelles","2","2","0","0","Imported cases only","0"
"Central African","","","","","",""
"","1","0","0","0","Imported cases only","1"
"Republic","","","","","",""
"Congo","1","0","0","0","Imported cases only","1"
"Equatorial Guinea","1","0","0","0","Imported cases only","1"
"Eswatini","1","0","0","0","Imported cases only","1"
"Ethiopia","1","0","0","0","Imported cases only","2"
"Gabon","1","0","0","0","Imported cases only","2"
"Guinea","1","0","0","0","Imported cases only","2"
"Kenya","1","0","0","0","Imported cases only","2"
"Mauritania","1","0","0","0","Imported cases only","1"
"Togo","1","0","0","0","Imported cases only","9"
"Territories**","","","","","",""
"Réunion","9","3","0","0","Imported cases only","0"
"Mayotte","1","0","0","0","Imported cases only","1"
"Subtotal for all","","","","","",""
"","166799","13888","6599","862","",""
"regions","","","","","",""
"International","","","","","",""
"conveyance","712","15","7","0","Local transmission","0"
"(Diamond Princess)","","","","","",""
"Grand total","167511","13903","6606","862","",""
