"V1","V2","V3","V4","V5","V6","V7"
"Romania","1952","192","44","4","Local transmission","0"
"Russian Federation","1837","303","9","0","Local transmission","0"
"Finland","1313","95","13","2","Local transmission","0"
"Greece","1212","56","43","5","Local transmission","0"
"Iceland","1086","66","2","0","Local transmission","0"
"Croatia","790","77","6","0","Local transmission","0"
"Serbia","785","44","13","0","Local transmission","0"
"Slovenia","763","33","11","0","Local transmission","0"
"Estonia","715","36","3","0","Local transmission","0"
"Ukraine","549","69","13","2","Local transmission","0"
"Lithuania","484","0","7","0","Local transmission","1"
"Armenia","482","0","3","0","Local transmission","1"
"Hungary","447","0","15","0","Local transmission","1"
"Latvia","376","0","0","0","Local transmission","1"
"Andorra","370","29","8","2","Local transmission","0"
"Bosnia andHerzegovina","359","34","9","3","Local transmission","0"
"Bulgaria","359","13","8","0","Local transmission","0"
"Slovakia","336","0","0","0","Local transmission","1"
"Kazakhstan","312","18","1","0","Local transmission","0"
"Republic of Moldova","298","35","2","0","Local transmission","0"
"North Macedonia","285","26","7","1","Local transmission","0"
"Azerbaijan","273","83","4","0","Local transmission","0"
"Cyprus","230","16","7","1","Local transmission","0"
"San Marino","230","1","25","1","Local transmission","0"
"Albania","223","0","11","1","Local transmission","1"
"Malta","156","5","0","0","Local transmission","0"
"Belarus","152","0","0","0","Local transmission","1"
"Uzbekistan","149","4","2","0","Local transmission","0"
"Kyrgyzstan","107","23","0","0","Local transmission","0"
"Georgia","103","5","0","0","Local transmission","0"
"Montenegro","91","6","1","0","Local transmission","0"
"Liechtenstein","64","2","0","0","Under investigation","0"
"Monaco","49","3","0","0","Local transmission","0"
"Holy See","6","0","0","0","Under investigation","1"
"","Territories**","","","","",""
"Faroe Islands","168","9","0","0","Local transmission","0"
"Kosovo[1]","106","12","1","0","Local transmission","0"
"Gibraltar","69","4","0","0","Local transmission","0"
"Jersey","63","0","2","0","Local transmission","1"
"Guernsey","45","6","0","0","Local transmission","0"
"Isle of Man","42","0","0","0","Local transmission","1"
"Greenland","10","0","0","0","Under investigation","2"
"","South-East Asia Region","","","","",""
"Thailand","1524","0","9","0","Local transmission","1"
"Indonesia","1414","129","122","8","Local transmission","0"
"India","1071","0","29","0","Local transmission","1"
"Sri Lanka","120","0","1","0","Local transmission","1"
"Bangladesh","49","0","5","0","Local transmission","1"
"Maldives","17","0","0","0","Local transmission","1"
"Myanmar","10","2","0","0","Local transmission","0"
"Nepal","5","0","0","0","Imported cases only","2"
"Bhutan","4","0","0","0","Imported cases only","1"
"Timor-Leste","1","0","0","0","Under investigation","10"
