"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Australia","7 260","5","102","0","Clusters of cases","0"
"New Zealand","1 154","0","22","0","Clusters of cases","17"
"Viet Nam","329","0","0","0","Clusters of cases","2"
"Mongolia","193","0","0","0","Sporadic cases","1"
"Brunei Darussalam","141","0","2","0","Clusters of cases","31"
"Cambodia","126","0","0","0","Sporadic cases","1"
"Lao People's Democratic Republic","19","0","0","0","Sporadic cases","56"
"Fiji","18","0","0","0","Sporadic cases","48"
"Papua New Guinea","8","0","0","0","Sporadic cases","46"
"Territoriesii","","","","","",""
"Guam","171","0","5","0","Clusters of cases","3"
"French Polynesia","60","0","0","0","Sporadic cases","33"
"Northern Mariana Islands","","","","","",""
"(Commonwealth of the)","27","1","2","0","Pending","0"
"New Caledonia","20","0","0","0","Sporadic cases","3"
"Subtotal for all regions","6 930 259","131 296","400 844","3 469","",""
"Other*","741","0","13","0","Not applicable","-"
"Grand total","6 931 000","131 296","400 857","3 469","",""
