"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bermuda","141","0","9","0","Clusters of cases","10"
"Aruba","101","0","3","0","No cases","38"
"Sint Maarten","77","0","15","0","Sporadic cases","7"
"United States Virgin Islands","72","0","6","0","Clusters of cases","2"
"Saint Martin","41","0","3","0","Sporadic cases","13"
"Curaçao","22","0","1","0","Sporadic cases","2"
"Falkland Islands (Malvinas)","13","0","0","0","Clusters of cases","48"
"Turks and Caicos Islands","12","0","1","0","Sporadic cases","46"
"Montserrat","11","0","1","0","Sporadic cases","60"
"British Virgin Islands","8","0","1","0","Sporadic cases","28"
"Bonaire, Sint Eustatius and Saba","7","0","0","0","No cases","18"
"Saint Barthélemy","6","0","0","0","Sporadic cases","74"
"Anguilla","3","0","0","0","Sporadic cases","70"
"Saint Pierre and Miquelon","1","0","0","0","Sporadic cases","66"
"Eastern Mediterranean","","","","","",""
"Iran (Islamic Republic of)","182 545","2 369","8 659","75","Community transmission","0"
"Pakistan","132 405","6 884","2 551","88","Clusters of cases","0"
"Saudi Arabia","119 942","3 921","893","36","Clusters of cases","0"
"Qatar","76 588","1 517","70","1","Community transmission","0"
"United Arab Emirates","41 499","513","287","1","Pending","0"
"Egypt","41 303","1 577","1 422","27","Clusters of cases","0"
"Kuwait","34 952","520","285","6","Clusters of cases","0"
"Afghanistan","24 102","556","451","5","Clusters of cases","0"
"Oman","21 071","1 117","96","7","Clusters of cases","0"
