"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Greece","3 049","97","182","2","Clusters of cases","0"
"Bulgaria","2 810","83","164","4","Clusters of cases","0"
"Bosnia and Herzegovina","2 703","30","159","0","Community transmission","0"
"Croatia","2 247","0","104","0","Sporadic cases","4"
"Kyrgyzstan","2 055","23","24","1","Clusters of cases","0"
"Estonia","1 940","1","69","0","Pending","0"
"Iceland","1 807","0","10","0","Community transmission","1"
"Lithuania","1 720","6","71","0","Community transmission","0"
"Slovakia","1 530","2","28","0","Clusters of cases","0"
"Slovenia","1 485","0","108","0","Clusters of cases","2"
"Albania","1 299","36","34","0","Clusters of cases","0"
"Latvia","1 088","0","26","1","Clusters of cases","1"
"Cyprus","970","6","18","0","Clusters of cases","0"
"Andorra","852","0","51","0","Community transmission","4"
"Georgia","818","8","13","0","Community transmission","0"
"San Marino","695","0","42","0","Community transmission","4"
"Malta","630","1","9","0","Sporadic cases","0"
"Montenegro","324","0","9","0","Clusters of cases","34"
"Monaco","99","0","1","0","Sporadic cases","2"
"Liechtenstein","83","0","1","0","Pending","44"
"Holy See","12","0","0","0","Sporadic cases","33"
"Territoriesii","","","","","",""
"Kosovo[1]","1 263","72","31","1","Community transmission","0"
"Isle of Man","336","0","24","0","Pending","18"
