"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","",""
"Reporting Country/","","","Total","","Transmission","Days since last"
"Territory/Area†","confirmed ‡  cases","confirmed new cases","deaths","new deaths","classification  §","reported case"
"Western Pacific Region","","","","","",""
"China","83482","113","3349","0","Clusters of cases","0"
"Republic of Korea","10512","32","214","3","Clusters of cases","0"
"Japan","6748","743","98","4","Clusters of cases","0"
"Australia","6289","51","57","3","Clusters of cases","0"
"Malaysia","4530","184","73","3","Clusters of cases","0"
"Philippines","4428","233","247","26","Clusters of cases","0"
"Singapore","2299","191","8","1","Clusters of cases","0"
"New Zealand","1049","14","4","0","Sporadic Cases","0"
"Viet Nam","258","1","0","0","Clusters of cases","0"
"Brunei Darussalam","136","0","1","0","Sporadic Cases","1"
"Cambodia","122","2","0","0","Sporadic Cases","0"
"Fiji","16","0","0","0","Sporadic Cases","1"
"Lao People's","","","","","",""
"Democratic Republic","16","0","0","0","Sporadic Cases","1"
"Mongolia","16","0","0","0","Sporadic Cases","3"
"Papua New Guinea","2","0","0","0","Sporadic Cases","3"
"Territories**","","","","","",""
"Guam","133","3","5","1","Clusters of cases","0"
"French Polynesia","51","0","0","0","Sporadic Cases","3"
"New Caledonia","18","0","0","0","Sporadic Cases","9"
"Northern Mariana","","","","","",""
"Islands","","","","","",""
"(Commonwealth of","","","","","",""
"the)","11","0","2","0","Pending","3"
"European Region","","","","","",""
"Spain","161852","4830","16353","510","Pending","0"
"Italy","152271","4694","19470","619","Pending","0"
"Germany","120479","2821","2673","129","Pending","0"
"France","92787","3104","13814","635","Pending","0"
"The United Kingdom","78995","8719","9875","917","Pending","0"
"","","","","","Community",""
"Turkey","52167","5138","1101","95","Transmission","0"
"Belgium","28018","1351","3346","327","Pending","0"
"","","","","","Community",""
"Switzerland","24820","592","831","26","Transmission","0"
"Netherlands","24413","1316","2643","132","Pending","0"
"Portugal","15987","515","470","35","Pending","0"
"Russian Federation","15770","2186","130","24","Clusters of cases","0"
"Austria","13807","247","337","18","Pending","0"
"Israel","10525","430","96","4","Pending","0"
"Sweden","10151","466","887","17","Pending","0"
