"V1","V2","V3","V4","V5","V6","V7"
"America","","","","","",""
"Canada","244","68","1","0","Local transmission","0"
"Brazil","121","23","0","0","Local transmission","0"
"Chile","61","18","0","0","Local transmission","0"
"Argentina","45","11","2","0","Local transmission","0"
"Peru","43","15","0","0","Local transmission","0"
"Mexico","41","15","0","0","Imported cases only","0"
"Panama","27","0","1","0","Local transmission","1"
"Colombia","24","8","0","0","Local transmission","0"
"Costa Rica","23","0","0","0","Local transmission","1"
"Ecuador","23","0","0","0","Local transmission","1"
"Jamaica","8","1","0","0","Local transmission","0"
"Guyana","1","0","1","0","Imported cases only","0"
"Paraguay","6","0","0","0","Local transmission","1"
"Dominican Republic","5","0","0","0","Imported cases only","5"
"Cuba","4","0","0","0","Imported cases only","1"
"Bolivia (PlurinationalState of)","3","0","0","0","Imported cases only","2"
"Puerto Rico","3","0","0","0","Imported cases only","1"
"Honduras","2","0","0","0","Imported cases only","3"
"Venezuela (BolivarianRepublic of)","2","0","0","0","Imported cases only","1"
"Antigua and Barbuda","1","0","0","0","Imported cases only","1"
"Saint Vincent and theGrenadines","1","0","0","0","Imported cases only","2"
"Trinidad and Tobago","1","0","0","0","Imported cases only","1"
"","Territories**","","","","",""
"French Guiana","7","1","0","0","Imported cases only","2"
"Martinique","10","4","0","0","Imported cases only","0"
"Saint Martin","2","0","0","0","Under investigation","12"
"Saint Barthelemy","1","0","0","0","Under investigation","12"
"Cayman Islands","1","0","0","0","Imported cases only","1"
"Guadeloupe","3","2","0","0","Imported cases only","0"
"Curaçao","2","2","0","0","Imported cases only","0"
"","African Region","","","","",""
"South Africa","38","21","0","0","Local transmission","0"
"Algeria","37","11","3","1","Local transmission","0"
"Senegal","21","11","0","0","Local transmission","0"
"Burkina Faso","3","1","0","0","Imported cases only","0"
"Cameroon","3","1","0","0","Local transmission","0"
"Cote d’Ivoire","3","2","0","0","Imported cases only","0"
"Democratic Republicof the Congo","2","0","0","0","Imported cases only","1"
"Ghana","2","1","0","0","Imported cases only","0"
"Namibia","2","2","0","0","Imported cases only","0"
"Nigeria","2","0","0","0","Imported cases only","6"
"Central AfricanRepublic","1","1","0","0","Imported cases only","0"
"Congo","1","1","0","0","Imported cases only","0"
"Equatorial Guinea","1","1","0","0","Imported cases only","0"
"Eswatini","1","1","0","0","Imported cases only","0"
"Ethiopia","1","0","0","0","Imported cases only","1"
"Gabon","1","0","0","0","Imported cases only","1"
"Guinea","1","0","0","0","Imported cases only","1"
