"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Central African Republic","652","48","1","0","Clusters of cases","0"
"Madagascar","542","15","2","0","Clusters of cases","0"
"Congo","531","44","17","1","Community transmission","0"
"United Republic of Tanzania","509","0","21","0","Community transmission","18"
"Cabo Verde","390","10","3","0","Clusters of cases","0"
"Togo","386","5","13","1","Community transmission","0"
"Rwanda","336","9","0","0","Sporadic cases","0"
"Mauritius","334","0","10","0","Clusters of cases","1"
"Uganda","304","0","0","0","Sporadic cases","1"
"Liberia","265","0","26","0","Community transmission","1"
"Mauritania","262","25","9","3","Clusters of cases","0"
"Eswatini","256","6","2","0","Clusters of cases","0"
"Mozambique","209","15","1","1","Clusters of cases","0"
"Benin","191","0","3","0","Community transmission","1"
"São Tomé and Príncipe","165","-  9","10","1","Clusters of cases","0"
"Malawi","101","18","4","0","Clusters of cases","0"
"Angola","69","0","4","0","Clusters of cases","1"
"Zimbabwe","56","0","4","0","Sporadic cases","2"
"Comoros","43","0","1","0","Community transmission","1"
"Burundi","42","0","1","0","Clusters of cases","8"
"Eritrea","39","0","0","0","Sporadic cases","37"
"Botswana","35","0","1","0","Clusters of cases","1"
"Gambia","25","0","1","0","Sporadic cases","3"
