"V1","V2","V3","V4","V5","V6","V7"
"Armenia","84","32","0","0","Local transmission","0"
"Croatia","81","16","0","0","Local transmission","0"
"Latvia","71","11","0","0","Imported cases only","0"
"Albania","59","2","2","1","Local transmission","0"
"Cyprus","58","25","0","0","Local transmission","0"
"Hungary","58","8","1","0","Local transmission","0"
"Malta","48","10","0","0","Imported cases only","0"
"Belarus","46","10","0","0","Local transmission","0"
"Georgia","38","4","0","0","Imported cases only","0"
"Bosnia andHerzegovina","36","7","0","0","Local transmission","0"
"Kazakhstan","36","3","0","0","Imported cases only","0"
"North Macedonia","36","5","0","0","Local transmission","0"
"Republic of Moldova","36","0","0","0","Local transmission","1"
"Azerbaijan","34","13","1","1","Imported cases only","0"
"Lithuania","26","1","0","0","Imported cases only","0"
"Liechtenstein","25","18","0","0","Imported cases only","0"
"Ukraine","16","7","2","0","Local transmission","0"
"Uzbekistan","16","0","0","0","Imported cases only","1"
"Monaco","9","0","0","0","Under investigation","2"
"Kyrgyzstan","3","3","0","0","Under investigation","0"
"Montenegro","2","0","0","0","Imported cases only","1"
"Holy See","1","0","0","0","Under investigation","12"
"","erritories**","","","","",""
"Faroe Islands","58","11","0","0","Imported cases only","0"
"Andorra","39","23","0","0","Imported cases only","0"
"Gibraltar","8","5","0","0","Under investigation","0"
"Jersey","5","0","0","0","Imported cases only","1"
"Greenland","2","0","0","0","Under investigation","1"
"Guernsey","1","0","0","0","Imported cases only","9"
"","outh-East Asia Region","","","","",""
"Indonesia","227","55","19","14","Local transmission","0"
"Thailand","212","35","1","0","Local transmission","0"
"India","151","14","3","0","Local transmission","0"
"Sri Lanka","42","13","0","0","Local transmission","0"
"Maldives","13","0","0","0","Local transmission","3"
"Bangladesh","10","2","0","0","Local transmission","0"
"Bhutan","1","0","0","0","Imported cases only","12"
"Nepal","1","0","0","0","Imported cases only","55"
"","astern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","17361","1192","1135","147","Local transmission","0"
"Qatar","442","0","0","0","Local transmission","1"
"Bahrain","256","5","1","0","Local transmission","0"
"Pakistan","241","54","0","0","Imported cases only","0"
"Saudi Arabia","238","67","0","0","Local transmission","0"
"Egypt","196","30","6","2","Local transmission","0"
"Iraq","164","0","12","0","Local transmission","1"
"Kuwait","142","12","0","0","Local transmission","0"
"Lebanon","133","13","4","1","Local transmission","0"
"United Arab Emirates","113","15","0","0","Local transmission","0"
"Jordan","52","13","0","0","Imported cases only","0"
"Morocco","49","11","2","0","Local transmission","0"
"Oman","33","9","0","0","Imported cases only","0"
