"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Switzerland","30 380","50","1 588","25","Community transmission","0"
"Sweden","28 582","673","3 529","69","Community transmission","0"
"Portugal","28 319","187","1 184","9","Community transmission","0"
"Belarus","26 772","932","151","2","Clusters of cases","0"
"Ireland","23 827","426","1 506","9","Community transmission","0"
"Poland","17 615","411","883","22","Community transmission","0"
"Ukraine","17 330","483","476","20","Community transmission","0"
"Israel","16 567","28","264","2","Pending","0"
"Romania","16 247","245","1 046","30","Community transmission","0"
"Austria","16 005","41","626","2","Community transmission","0"
"Denmark","10 713","46","537","4","Community transmission","0"
"Serbia","10 374","79","224","2","Pending","0"
"Czechia","8 351","82","293","3","Community transmission","0"
"Norway","8 175","17","232","3","Clusters of cases","0"
"Finland","6 145","91","287","3","Pending","0"
"Kazakhstan","5 689","118","34","1","Pending","0"
"Republic of Moldova","5 553","147","196","6","Pending","0"
"Armenia","4 044","208","52","3","Clusters of cases","0"
"Luxembourg","3 915","11","103","0","Pending","0"
"Hungary","3 417","37","442","6","Community transmission","0"
"Azerbaijan","2 879","121","35","0","Clusters of cases","0"
"Greece","2 770","10","156","1","Clusters of cases","0"
"Uzbekistan","2 652","32","11","0","Clusters of cases","0"
"Croatia","2 221","8","94","0","Community transmission","0"
