"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bulgaria","2 499","14","139","3","Clusters of cases","0"
"Bosnia and Herzegovina","2 484","22","152","0","Community transmission","0"
"Croatia","2 245","0","103","1","Community transmission","1"
"North Macedonia","2 130","52","126","4","Clusters of cases","0"
"Estonia","1 859","8","67","1","Pending","0"
"Iceland","1 805","0","10","0","Community transmission","2"
"Kyrgyzstan","1 722","60","16","0","Clusters of cases","0"
"Lithuania","1 662","6","68","0","Community transmission","0"
"Slovakia","1 520","0","28","0","Clusters of cases","1"
"Slovenia","1 473","0","108","0","Clusters of cases","1"
"Albania","1 122","23","33","0","Clusters of cases","0"
"Latvia","1 064","3","24","0","Clusters of cases","0"
"Cyprus","941","0","17","0","Clusters of cases","1"
"Andorra","764","0","51","0","Community transmission","1"
"Georgia","757","11","12","0","Community transmission","0"
"San Marino","687","0","42","0","Community transmission","1"
"Malta","616","0","7","0","Sporadic cases","1"
"Montenegro","324","0","9","0","Clusters of cases","24"
"Monaco","98","0","1","0","Sporadic cases","6"
"Liechtenstein","83","0","1","0","Pending","34"
"Holy See","12","0","0","0","Sporadic cases","23"
"Territoriesii","","","","","",""
"Kosovo[1]","1048","0","30","0","Community transmission","1"
"Isle of Man","336","0","24","0","Pending","8"
