"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","",""
"Reporting Country/","","","Total","","Transmission","Days since last"
"Territory/Area  †","confirmed","confirmed","deaths","new","classification§","reported case"
"","‡ cases","new cases","","deaths","",""
"Western Pacific Region","","","","","",""
"China","83071","66","3340","0","Local transmission","0"
"Republic of Korea","10331","47","192","6","Local transmission","0"
"Australia","5844","100","42","6","Local transmission","0"
"Japan","3906","252","80","7","Local transmission","0"
"Malaysia","3793","131","62","1","Local transmission","0"
"Philippines","3660","414","163","11","Local transmission","0"
"Singapore","1375","66","6","0","Local transmission","0"
"New Zealand","943","32","1","0","Local transmission","0"
"Viet Nam","245","4","0","0","Local transmission","0"
"Brunei Darussalam","135","0","1","0","Local transmission","2"
"Cambodia","115","1","0","0","Local transmission","0"
"Mongolia","15","1","0","0","Imported cases only","0"
"Fiji","14","2","0","0","Local transmission","0"
"Lao People's","12","1","0","0","Local transmission","0"
"Democratic Republic","","","","","",""
"Papua New Guinea","1","0","0","0","Imported cases only","17"
"Territories**","","","","","",""
"Guam","113","1","4","0","Local transmission","0"
"French Polynesia","42","1","0","0","Local transmission","0"
"New Caledonia","18","0","0","0","Local transmission","4"
"Northern Mariana","8","0","1","0","Local transmission","4"
"Islands","","","","","",""
"(Commonwealth of","","","","","",""
"the)","","","","","",""
"European Region","","","","","",""
"Spain","135032","4273","13055","637","Local transmission","0"
"Italy","132547","3599","16525","636","Local transmission","0"
"Germany","99225","3834","1607","173","Local transmission","0"
"France","73488","3881","8896","832","Local transmission","0"
"The United Kingdom","51612","3802","5373","439","Local transmission","0"
"Turkey","30217","3148","649","75","Local transmission","0"
"Switzerland","21574","509","715","0","Local transmission","0"
"Belgium","20814","1123","1632","185","Local transmission","0"
"Netherlands","18803","952","1867","101","Local transmission","0"
"Austria","12297","314","220","16","Local transmission","0"
"Portugal","11730","452","311","16","Local transmission","0"
"Israel","8611","593","52","6","Local transmission","0"
"Sweden","7206","376","477","76","Local transmission","0"
"Russian Federation","6343","954","47","2","Local transmission","0"
"Norway","5755","115","59","1","Local transmission","0"
"Ireland","5364","253","174","16","Local transmission","0"
