"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bermuda","141","0","9","0","Clusters of cases","5"
"Aruba","101","0","3","0","No cases","33"
"Sint Maarten","77","0","15","0","Sporadic cases","2"
"United States Virgin Islands","71","0","6","0","Clusters of cases","3"
"Saint Martin","41","0","3","0","Sporadic cases","8"
"Curaçao","21","0","1","0","Sporadic cases","3"
"Falkland Islands (Malvinas)","13","0","0","0","Clusters of cases","43"
"Turks and Caicos Islands","12","0","1","0","Sporadic cases","41"
"Montserrat","11","0","1","0","Sporadic cases","55"
"British Virgin Islands","8","0","1","0","Sporadic cases","23"
"Bonaire, Sint Eustatius and Saba","7","0","0","0","No cases","13"
"Saint Barthélemy","6","0","0","0","Sporadic cases","69"
"Anguilla","3","0","0","0","Sporadic cases","65"
"Saint Pierre and Miquelon","1","0","0","0","Sporadic cases","61"
"Eastern Mediterranean","","","","","",""
"Iran (Islamic Republic of)","171 789","2 364","8 281","72","Community transmission","0"
"Pakistan","103 671","4 728","2 067","65","Clusters of cases","0"
"Saudi Arabia","101 914","3 045","712","36","Clusters of cases","0"
"Qatar","68 790","1 595","54","3","Community transmission","0"
"United Arab Emirates","38 808","540","276","1","Pending","0"
"Egypt","34 079","1 467","1 237","39","Clusters of cases","0"
"Kuwait","31 848","717","264","10","Clusters of cases","0"
"Afghanistan","20 917","575","369","12","Clusters of cases","0"
"Oman","16 882","866","75","3","Clusters of cases","0"
