"V1","V2","V3","V4","V5","V6","V7"
"Kyrgyzstan","729","21","8","0","Pending","0"
"San Marino","553","15","41","0","Communitytransmission","0"
"Georgia","517","6","6","0","Communitytransmission","0"
"Malta","450","0","4","0","Pending","1"
"Montenegro","321","0","7","0","Clusters of cases","2"
"Liechtenstein","83","0","1","0","Pending","3"
"Monaco","68","0","1","0","Sporadic cases","15"
"Holy See","10","1","0","0","Sporadic cases","0"
"","Territories**","","","","",""
"Kosovo[1]","790","10","22","0","Communitytransmission","0"
"Isle of Man","308","0","20","2","Pending","4"
"Jersey","283","2","19","0","Pending","0"
"Guernsey","247","0","13","0","Communitytransmission","1"
"Faroe Islands","187","0","0","0","Pending","5"
"Gibraltar","141","0","0","0","Clusters of cases","2"
"Greenland","11","0","0","0","Pending","23"
"","South-East Asia Region","","","","",""
"India","31332","1897","1007","73","Clusters of cases","0"
"Indonesia","9511","415","773","8","Communitytransmission","0"
"Bangladesh","6462","549","155","3","Pending","0"
"Thailand","2947","9","54","0","Pending","0"
"Sri Lanka","619","96","7","0","Clusters of cases","0"
"Maldives","245","31","0","0","Clusters of cases","0"
"Myanmar","150","4","5","0","Clusters of cases","0"
"Nepal","54","2","0","0","Sporadic cases","0"
"Timor-Leste","24","0","0","0","Clusters of cases","5"
"Bhutan","7","0","0","0","Sporadic cases","6"
"","Eastern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","92584","1112","5877","71","Communitytransmission","0"
"Saudi Arabia","20077","1266","152","8","Clusters of cases","0"
"Pakistan","14885","970","327","35","Clusters of cases","0"
"Qatar","11921","677","10","0","Pending","0"
"United Arab Emirates","11380","541","89","7","Pending","0"
"Egypt","5042","260","359","22","Clusters of cases","0"
"Morocco","4252","132","165","3","Clusters of cases","0"
"Kuwait","3440","152","23","1","Clusters of cases","0"
"Bahrain","2811","88","8","0","Clusters of cases","0"
"Oman","2274","143","10","0","Clusters of cases","0"
"Iraq","1928","81","90","2","Clusters of cases","0"
"Afghanistan","1827","124","60","0","Clusters of cases","0"
"Djibouti","1072","37","2","0","Clusters of cases","0"
"Tunisia","975","8","40","1","Communitytransmission","0"
"Lebanon","717","7","24","0","Clusters of cases","0"
