"V1","V2","V3","V4","V5","V6","V7"
"South-East Asia Region","","","","","",""
"Thailand 43","","0","1","0","Local transmission","1"
"India 6","","1","0","0","Imported cases only","0"
"Indonesia 2","","0","0","0","Local transmission","2"
"Nepal 1","","0","0","0","Imported cases only","40"
"Sri Lanka 1","","0","0","0","Imported cases only","37"
"Eastern Mediterranean Region","","","","","",""
"Iran (Islamic","","","","","",""
"2336","","835","77","11","Local transmission","0"
"Republic of)","","","","","",""
"Kuwait 56","","0","0","0","Imported cases only","2"
"Bahrain 49","","0","0","0","Imported cases only","1"
"Iraq 31","","5","0","0","Imported cases only","0"
"United Arab","","","","","",""
"27","","6","0","0","Local transmission","0"
"Emirates","","","","","",""
"Lebanon 13","","0","0","0","Local transmission","1"
"Oman 12","","6","0","0","Imported cases only","0"
"Qatar 8","","1","0","0","Imported cases only","0"
"Pakistan 5","","0","0","0","Imported cases only","1"
"Egypt 2","","0","0","0","Imported cases only","2"
"Afghanistan 1","","0","0","0","Imported cases only","8"
"Jordan 1","","0","0","0","Imported cases only","1"
"Morocco 1","","0","0","0","Imported cases only","1"
"Saudi Arabia 1","","0","0","0","Imported cases only","1"
"Tunisia 1","","0","0","0","Imported cases only","1"
"Region of the Americas","","","","","",""
"the United States 108","","44","6","4","Local transmission","0"
"Canada 30","","3","0","0","Local transmission","0"
"Ecuador 7","","1","0","0","Local transmission","0"
"Mexico 5","","0","0","0","Imported cases only","2"
"Brazil 2","","0","0","0","Imported cases only","3"
"Argentina 1","","1","0","0","Imported cases only","0"
"Chile 1","","1","0","0","Imported cases only","0"
"Dominican Republic 1","","0","0","0","Imported cases only","2"
"African Region","","","","","",""
"Algeria 5","","0","0","0","Local transmission","1"
"Nigeria 1","","0","0","0","Imported cases only","5"
"Senegal 1","","0","0","0","Imported cases only","1"
"Subtotal for all","","","","","",""
"11963","","2103","208","48","",""
"regions","","","","","",""
"International","","","","","",""
"conveyance 706","","0","6","0","Local transmission","2"
"(Diamond Princess) ‡","","","","","",""
"Grand total§ 12669","","2103","214","48","",""
