"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","",""
"Reporting Country/","","","Total","","Transmission","Days since last"
"Territory/Area  †","confirmed","confirmed","deaths","new","classification§","reported case"
"","‡ cases","new cases","","deaths","",""
"Western Pacific Region","","","","","",""
"China","82875","73","3335","4","Local transmission","0"
"Republic of Korea","10156","94","177","3","Local transmission","0"
"Australia","5454","230","28","5","Local transmission","0"
"Malaysia","3333","217","53","3","Local transmission","0"
"Philippines","3018","385","136","29","Local transmission","0"
"Japan","2920","303","69","4","Local transmission","0"
"Singapore","1114","65","5","1","Local transmission","0"
"New Zealand","824","50","1","0","Local transmission","0"
"Viet Nam","239","6","0","0","Local transmission","0"
"Brunei Darussalam","134","1","1","0","Local transmission","0"
"Cambodia","114","4","0","0","Local transmission","0"
"Mongolia","14","0","0","0","Imported cases only","2"
"Lao People’s","10","0","0","0","Local transmission","2"
"Democratic Republic","","","","","",""
"Fiji","7","0","0","0","Local transmission","1"
"Papua New Guinea","1","0","0","0","Imported cases only","14"
"Territories**","","","","","",""
"Guam","84","2","3","0","Local transmission","0"
"French Polynesia","39","2","0","0","Local transmission","0"
"New Caledonia","18","0","0","0","Local transmission","1"
"Northern Mariana","8","0","1","0","Local transmission","1"
"Islands","","","","","",""
"(Commonwealth of","","","","","",""
"the)","","","","","",""
"European Region","","","","","",""
"Italy","119827","4585","14681","764","Local transmission","0"
"Spain","117710","7472","10935","932","Local transmission","0"
"Germany","85778","6082","1158","141","Local transmission","0"
"France","63536","5209","6493","2003","Local transmission","0"
"The United Kingdom","38172","4450","3605","684","Local transmission","0"
"Turkey","20921","2786","425","69","Local transmission","0"
"Switzerland","19706","862","607","71","Local transmission","0"
"Belgium","16770","1422","1143","132","Local transmission","0"
"Netherlands","15723","1026","1487","148","Local transmission","0"
"Austria","11525","396","168","10","Local transmission","0"
"Portugal","9886","852","246","37","Local transmission","0"
"Israel","7030","819","36","7","Local transmission","0"
"Sweden","6078","612","333","51","Local transmission","0"
"Norway","5208","273","44","2","Local transmission","0"
"Ireland","4273","424","120","22","Local transmission","0"
"Czechia","4190","332","53","9","Local transmission","0"
