"V1","V2","V3","V4","V5","V6","V7"
"Malta","4","1","0","0","Imported cases only","0"
"Albania","2","0","0","0","Imported cases only","1"
"Bosnia andHerzegovina","2","0","0","0","Local transmission","5"
"Cyprus","2","2","0","0","Imported cases only","0"
"Andorra","1","0","0","0","Imported cases only","7"
"Armenia","1","0","0","0","Imported cases only","8"
"Holy See","1","0","0","0","Under investigation","4"
"Liechtenstein","1","0","0","0","Imported cases only","4"
"Lithuania","1","0","0","0","Imported cases only","11"
"Monaco","1","0","0","0","Under investigation","9"
"Republic of Moldova","1","0","0","0","Imported cases only","2"
"Serbia","1","0","0","0","Under investigation","4"
"Ukraine","1","0","0","0","Imported cases only","6"
"","erritories**","","","","",""
"Faroe Islands","2","0","0","0","Imported cases only","1"
"Gibraltar","1","0","0","0","Under investigation","6"
"Guernsey","1","1","0","0","Imported cases only","0"
"","outh-East Asia Region","","","","",""
"Thailand","53","3","1","0","Local transmission","0"
"India","44","1","0","0","Local transmission","0"
"Indonesia","19","13","0","0","Local transmission","0"
"Maldives","4","0","0","0","Local transmission","1"
"Bangladesh","3","0","0","0","Local transmission","1"
"Bhutan","1","0","0","0","Imported cases only","4"
"Nepal","1","0","0","0","Imported cases only","46"
"Sri Lanka","1","0","0","0","Imported cases only","43"
"","astern Mediterranean Region","","","","",""
"Iran (IslamicRepublic of)","7161","595","237","43","Local transmission","0"
"Bahrain","109","30","0","0","Local transmission","0"
"Kuwait","65","1","0","0","Imported cases only","0"
"Iraq","61","1","6","0","Local transmission","0"
"Egypt","59","4","1","0","Local transmission","0"
"United ArabEmirates","59","14","0","0","Local transmission","0"
"Lebanon","41","9","0","0","Local transmission","0"
"Oman","18","2","0","0","Imported cases only","0"
"Qatar","18","3","0","0","Imported cases only","0"
"Pakistan","16","10","0","0","Local transmission","0"
"Saudi Arabia","15","0","0","0","Imported cases only","1"
"Afghanistan","4","0","0","0","Imported cases only","2"
"Morocco","2","0","0","0","Imported cases only","5"
"Tunisia","2","0","0","0","Imported cases only","1"
"Jordan","1","0","0","0","Imported cases only","7"
"","erritories**","","","","",""
"occupied Palestinianterritory","26","7","0","0","Local transmission","0"
"","egion of the Americas","","","","",""
"United States ofAmerica","472","259","19","8","Local transmission","0"
"Canada","77","15","0","0","Local transmission","0"
"Brazil","25","0","0","0","Local transmission","1"
