"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bermuda","140","0","9","0","Clusters of cases","3"
"Aruba","101","0","3","0","No cases","27"
"Sint Maarten","78","0","15","0","Sporadic cases","19"
"United States Virgin Islands","70","1","6","0","Clusters of cases","0"
"Saint Martin","41","0","3","0","Sporadic cases","2"
"Curaçao","20","0","1","0","Sporadic cases","4"
"Falkland Islands (Malvinas)","13","0","0","0","Clusters of cases","37"
"Turks and Caicos Islands","12","0","1","0","Sporadic cases","35"
"Montserrat","11","0","1","0","Sporadic cases","49"
"British Virgin Islands","8","0","1","0","Sporadic cases","17"
"Bonaire, Sint Eustatius and Saba","7","0","0","0","No cases","7"
"Saint Barthélemy","6","0","0","0","Sporadic cases","63"
"Anguilla","3","0","0","0","Sporadic cases","59"
"Saint Pierre and Miquelon","1","0","0","0","Sporadic cases","55"
"Eastern Mediterranean","","","","","",""
"Iran (Islamic Republic of)","154 445","2 979","7 878","81","Community transmission","0"
"Saudi Arabia","87 142","1 881","525","22","Clusters of cases","0"
"Pakistan","76 398","3 938","1 621","78","Clusters of cases","0"
"Qatar","58 433","1523","40","2","Community transmission","0"
"United Arab Emirates","35 192","635","266","2","Pending","0"
"Kuwait","27 762","719","220","8","Clusters of cases","0"
"Egypt","26 384","1 399","1 005","46","Clusters of cases","0"
"Afghanistan","16 492","742","270","5","Clusters of cases","0"
"Oman","12 223","786","50","1","Clusters of cases","0"
