"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bermuda","144","0","9","0","Clusters of cases","2"
"Aruba","101","0","3","0","No cases","42"
"Sint Maarten","77","0","15","0","Sporadic cases","11"
"United States Virgin Islands","73","1","6","0","Clusters of cases","0"
"Saint Martin","42","1","3","0","Sporadic cases","0"
"Curaçao","22","0","1","0","Sporadic cases","6"
"Falkland Islands (Malvinas)","13","0","0","0","Clusters of cases","52"
"Turks and Caicos Islands","12","0","1","0","Sporadic cases","50"
"Montserrat","11","0","1","0","Sporadic cases","64"
"British Virgin Islands","8","0","1","0","Sporadic cases","32"
"Bonaire, Sint Eustatius and Saba","7","0","0","0","No cases","22"
"Saint Barthélemy","6","0","0","0","No cases","78"
"Anguilla","3","0","0","0","Sporadic cases","74"
"Saint Pierre and Miquelon","1","0","0","0","No cases","70"
"Eastern Mediterranean","","","","","",""
"Iran (Islamic Republic of)","192 439","2 563","9 065","115","Community transmission","0"
"Pakistan","154 760","5 839","2 975","136","Clusters of cases","0"
"Saudi Arabia","136 315","4 267","1 052","41","Clusters of cases","0"
"Qatar","82 077","1 201","80","4","Community transmission","0"
"Egypt","47 856","1 567","1 766","94","Clusters of cases","0"
"United Arab Emirates","42 982","346","293","2","Pending","0"
"Kuwait","36 958","527","303","5","Clusters of cases","0"
"Afghanistan","26 874","1 241","504","20","Clusters of cases","0"
"Oman","25 269","745","114","6","Clusters of cases","0"
