"V1","V2","V3","V4","V5","V6","V7"
"Ireland","10647","992","365","31","Pending","0"
"Poland","6934","260","245","13","Pending","0"
"Romania","6633","333","318","12","Pending","0"
"Norway","6488","73","114","11","Pending","0"
"Denmark","6318","144","285","12","Pending","0"
"Czechia","6059","68","143","5","Pending","0"
"Serbia","4054","424","85","5","Pending","0"
"Ukraine","3372","270","98","5","Clusters of cases","0"
"Luxembourg","3292","11","69","3","Pending","0"
"Finland","3064","90","59","3","Pending","0"
"Belarus","2919","341","29","3","Clusters of cases","0"
"Greece","2145","31","99","1","Pending","0"
"Republic of Moldova","1712","50","36","3","Pending","0"
"Iceland","1711","10","8","0","Pending","0"
"Croatia","1650","50","25","2","Pending","0"
"Hungary","1512","54","122","13","Pending","0"
"Estonia","1332","23","28","3","Pending","0"
"Slovenia","1212","7","55","2","Pending","0"
"Azerbaijan","1148","50","12","1","Clusters of cases","0"
"Kazakhstan","1091","112","12","0","Pending","0"
"Lithuania","1070","8","24","0","Pending","0"
"Uzbekistan","1054","158","4","0","Clusters of cases","0"
"Armenia","1039","0","14","0","Clusters of cases","1"
"Bosnia andHerzegovina","1034","27","38","0","Communitytransmission","0"
"North Macedonia","854","26","38","4","Clusters of cases","0"
"Slovakia","769","27","2","0","Pending","0"
"Bulgaria","685","10","32","3","Pending","0"
"Cyprus","662","29","17","1","Pending","0"
"Latvia","655","4","5","0","Pending","0"
"Andorra","651","12","29","0","Communitytransmission","0"
"Albania","475","29","23","0","Clusters of cases","0"
"Kyrgyzstan","430","11","5","0","Pending","0"
"Malta","384","6","3","0","Pending","0"
"San Marino","371","15","36","1","Communitytransmission","0"
"Georgia","296","30","3","0","Clusters of cases","0"
"Montenegro","274","7","4","2","Clusters of cases","0"
"Monaco","93","39","0","0","Sporadic cases","0"
"Liechtenstein","80","0","1","0","Pending","3"
"Holy See","8","0","0","0","Sporadic cases","5"
"","Territories**","","","","",""
"Kosovo[1]","377","15","8","1","Communitytransmission","0"
"Isle of Man","228","2","2","1","Pending","0"
"Guernsey","218","9","6","0","Pending","0"
"Jersey","213","15","4","0","Pending","0"
"Faroe Islands","184","0","0","0","Pending","6"
"Gibraltar","129","0","0","0","Pending","1"
