"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bahrain","14 763","380","26","2","Clusters of cases","0"
"Iraq","12 366","1 268","346","28","Clusters of cases","0"
"Morocco","8 224","73","208","0","Clusters of cases","0"
"Sudan","6 083","2","359","0","Community transmission","0"
"Djibouti","4 207","38","28","2","Clusters of cases","0"
"Somalia","2 334","45","83","1","Sporadic cases","0"
"Lebanon","1 331","11","30","1","Clusters of cases","0"
"Tunisia","1 087","0","49","0","Community transmission","4"
"Jordan","808","13","9","0","Clusters of cases","0"
"Yemen","488","2","113","1","Pending","0"
"Libya","256","0","5","0","Clusters of cases","1"
"Syrian Arab Republic","141","16","6","0","Community transmission","0"
"Territoriesii","","","","","",""
"occupied Palestinian territory","643","0","5","0","Clusters of cases","3"
"Europe","","","","","",""
"Russian Federation","476 658","8 985","5 971","112","Clusters of cases","0"
"The United Kingdom","286 198","1 326","40 542","77","Community transmission","0"
"Spain","241 550","240","27 136","1","Community transmission","0"
"Italy","234 998","197","33 899","53","Community transmission","0"
"Germany","184 193","214","8 674","6","Community transmission","0"
"Turkey","170 132","914","4 692","23","Community transmission","0"
"France","150 315","293","29 097","13","Community transmission","0"
"Belgium","59 226","154","9 595","15","Community transmission","0"
"Belarus","48 630","1762","269","10","Community transmission","0"
