"V1","V2","V3","V4","V5","V6","V7"
"Peru","15628","1208","400","52","Communitytransmission","0"
"Chile","10507","0","139","6","Communitytransmission","1"
"Ecuador","10128","660","507","33","Communitytransmission","0"
"Mexico","8261","764","686","36","Communitytransmission","0"
"Dominican Republic","4964","284","235","9","Communitytransmission","0"
"Panama","4467","194","126","6","Communitytransmission","0"
"Colombia","3792","171","179","13","Communitytransmission","0"
"Argentina","2960","121","136","4","Communitytransmission","0"
"Cuba","1087","52","36","2","Clusters of cases","0"
"Costa Rica","660","5","5","1","Clusters of cases","0"
"Bolivia (PlurinationalState of)","564","44","33","1","Clusters of cases","0"
"Uruguay","528","11","10","1","Clusters of cases","0"
"Honduras","477","5","46","0","Clusters of cases","0"
"Guatemala","289","32","7","0","Clusters of cases","0"
"Venezuela (BolivarianRepublic of)","256","28","9","0","Clusters of cases","0"
"El Salvador","218","17","7","0","Clusters of cases","0"
"Paraguay","208","2","8","0","Communitytransmission","0"
"Jamaica","196","23","5","0","Clusters of cases","0"
"Trinidad and Tobago","114","0","8","0","Sporadic cases","5"
"Barbados","75","0","5","0","Clusters of cases","4"
"Guyana","65","2","7","0","Clusters of cases","0"
"Bahamas","60","2","9","0","Clusters of cases","0"
"Haiti","47","3","3","0","Clusters of cases","0"
"Antigua and Barbuda","23","0","3","0","Clusters of cases","7"
"Belize","18","0","2","0","Sporadic cases","6"
"Dominica","16","0","0","0","Clusters of cases","10"
"Saint Kitts and Nevis","15","1","0","0","Sporadic cases","0"
"Saint Lucia","15","0","0","0","Sporadic cases","9"
"Grenada","13","0","0","0","Clusters of cases","9"
"Saint Vincent and theGrenadines","12","0","0","0","Sporadic cases","10"
"Suriname","10","0","1","0","Sporadic cases","17"
"Nicaragua","9","0","2","1","Pending","8"
"","Territories**","","","","",""
"Puerto Rico","1252","39","63","1","Clusters of cases","0"
"Martinique","163","0","14","2","Clusters of cases","2"
"Guadeloupe","148","0","11","0","Clusters of cases","1"
"Aruba","97","0","2","0","Clusters of cases","1"
"French Guiana","97","1","1","1","Clusters of cases","0"
"Bermuda","86","0","5","0","Clusters of cases","1"
