"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Belarus","37 144","946","204","5","Community transmission","0"
"Sweden","33 843","384","4 029","31","Community transmission","0"
"Portugal","30 788","165","1 330","14","Community transmission","0"
"Switzerland","30 663","10","1 641","1","Community transmission","0"
"Ireland","24 698","59","1 606","-  2","Community transmission","0"
"Poland","21 631","305","1 007","11","Community transmission","0"
"Ukraine","21 584","339","644","21","Community transmission","0"
"Romania","18 283","213","1 197","18","Community transmission","0"
"Israel","16 720","8","280","1","Pending","0"
"Austria","16 459","20","641","1","Community transmission","0"
"Denmark","11 387","27","563","1","Community transmission","0"
"Serbia","11 193","34","239","1","Pending","0"
"Czechia","9 002","45","317","2","Clusters of cases","0"
"Kazakhstan","8 969","438","35","0","Pending","0"
"Norway","8 352","43","235","0","Clusters of cases","0"
"Armenia","7 402","289","91","4","Clusters of cases","0"
"Republic of Moldova","7 149","56","265","9","Pending","0"
"Finland","6 599","20","308","1","Pending","0"
"Azerbaijan","4 271","149","51","2","Clusters of cases","0"
"Luxembourg","3 993","1","110","0","Pending","0"
"Hungary","3 771","15","499","8","Community transmission","0"
"Uzbekistan","3 261","81","13","0","Clusters of cases","0"
"Tajikistan","3 100","171","46","0","Pending","0"
"Greece","2 882","4","172","1","Clusters of cases","0"
