"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Belarus","40 764","906","224","5","Community transmission","0"
"Sweden","36 476","749","4 350","84","Community transmission","0"
"Portugal","31 946","350","1 383","14","Community transmission","0"
"Switzerland","30 745","32","1 656","2","Community transmission","0"
"Ireland","24 876","35","1 645","6","Community transmission","0"
"Ukraine","23 204","393","696","17","Community transmission","0"
"Poland","23 155","330","1 051","13","Community transmission","0"
"Romania","18 982","191","1 240","11","Community transmission","0"
"Israel","16 809","0","281","0","Pending","1"
"Austria","16 594","51","668","0","Community transmission","0"
"Denmark","11 593","81","568","0","Community transmission","0"
"Serbia","11 354","54","242","1","Pending","0"
"Kazakhstan","10 382","450","37","0","Clusters of cases","0"
"Czechia","9 196","56","319","0","Clusters of cases","0"
"Armenia","8 927","251","127","7","Community transmission","0"
"Norway","8 411","10","236","0","Clusters of cases","0"
"Republic of Moldova","7 896","171","289","7","Community transmission","0"
"Finland","6 776","33","314","1","Pending","0"
"Azerbaijan","4 989","230","58","2","Clusters of cases","0"
"Luxembourg","4 012","4","110","0","Clusters of cases","0"
"Hungary","3 841","0","517","0","Community transmission","1"
"Tajikistan","3 686","123","47","0","Pending","0"
"Uzbekistan","3 513","50","14","0","Clusters of cases","0"
"Greece","2 909","3","175","0","Clusters of cases","0"
