"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bulgaria","2 235","24","110","2","Clusters of cases","0"
"Croatia","2 226","2","95","0","Community transmission","0"
"Iceland","1 802","0","10","0","Community transmission","4"
"North Macedonia","1 792","30","101","3","Clusters of cases","0"
"Estonia","1 774","4","63","0","Pending","0"
"Lithuania","1 541","7","56","1","Community transmission","0"
"Slovakia","1 494","1","28","0","Clusters of cases","0"
"Slovenia","1 466","1","104","1","Clusters of cases","0"
"Tajikistan","1 322","0","39","0","Pending","1"
"Kyrgyzstan","1 216","78","14","0","Clusters of cases","0"
"Latvia","1 008","11","19","0","Clusters of cases","0"
"Albania","948","2","31","0","Clusters of cases","0"
"Cyprus","916","2","17","0","Clusters of cases","0"
"Andorra","761","0","51","0","Community transmission","4"
"Georgia","701","6","12","0","Community transmission","0"
"San Marino","668","16","41","0","Community transmission","0"
"Malta","553","7","6","0","Sporadic cases","0"
"Montenegro","324","0","9","0","Clusters of cases","12"
"Monaco","96","0","1","0","Sporadic cases","7"
"Liechtenstein","83","0","1","0","Pending","22"
"Holy See","12","0","0","0","Sporadic cases","11"
"Territoriesii","","","","","",""
"Kosovo[1]","955","11","29","0","Community transmission","0"
"Isle of Man","335","1","24","0","Pending","0"
