"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bulgaria","2 460","27","133","3","Clusters of cases","0"
"Bosnia and Herzegovina","2 415","10","149","4","Community transmission","0"
"Croatia","2 244","0","101","1","Community transmission","2"
"North Macedonia","2 015","16","116","3","Clusters of cases","0"
"Estonia","1 834","10","65","0","Pending","0"
"Iceland","1 804","0","10","0","Community transmission","3"
"Lithuania","1 639","4","65","2","Community transmission","0"
"Kyrgyzstan","1 520","52","16","0","Clusters of cases","0"
"Slovakia","1513","2","28","0","Clusters of cases","0"
"Slovenia","1 469","0","106","0","Clusters of cases","2"
"Latvia","1 053","4","22","0","Clusters of cases","0"
"Albania","1 050","21","33","0","Clusters of cases","0"
"Cyprus","939","2","17","0","Clusters of cases","0"
"Andorra","763","0","51","0","Community transmission","3"
"Georgia","735","3","12","0","Community transmission","0"
"San Marino","672","0","42","0","Community transmission","5"
"Malta","611","0","6","0","Sporadic cases","1"
"Montenegro","324","0","9","0","Clusters of cases","21"
"Monaco","98","0","1","0","Sporadic cases","3"
"Liechtenstein","83","0","1","0","Pending","31"
"Holy See","12","0","0","0","Sporadic cases","20"
"Territoriesii","","","","","",""
"Kosovo[1]","1 038","0","30","0","Community transmission","1"
"Isle of Man","336","0","24","0","Pending","5"
