"V1","V2","V3","V4","V5","V6","V7"
"United States ofAmerica","776907","25634","37602","1718","Communitytransmission","0"
"Brazil","40581","1927","2575","113","Communitytransmission","0"
"Canada","37374","1991","1728","117","Communitytransmission","0"
"Peru","16325","697","445","45","Communitytransmission","0"
"Chile","10832","325","147","8","Communitytransmission","0"
"Ecuador","10398","270","520","13","Communitytransmission","0"
"Mexico","8772","511","712","26","Communitytransmission","0"
"Dominican Republic","5044","80","245","10","Communitytransmission","0"
"Panama","4658","191","136","10","Communitytransmission","0"
"Colombia","3977","185","189","10","Communitytransmission","0"
"Argentina","3073","113","145","9","Communitytransmission","0"
"Cuba","1137","50","38","2","Clusters of cases","0"
"Costa Rica","662","2","6","1","Clusters of cases","0"
"Bolivia (PlurinationalState of)","598","34","34","1","Clusters of cases","0"
"Uruguay","535","7","10","0","Clusters of cases","0"
"Honduras","494","17","46","0","Clusters of cases","0"
"Guatemala","294","5","9","2","Clusters of cases","0"
"Venezuela (BolivarianRepublic of)","285","29","10","1","Clusters of cases","0"
"El Salvador","225","7","7","0","Clusters of cases","0"
"Jamaica","223","27","6","1","Clusters of cases","0"
"Paraguay","208","0","8","0","Communitytransmission","1"
"Trinidad and Tobago","114","0","8","0","Sporadic cases","6"
"Barbados","75","0","5","0","Clusters of cases","5"
"Guyana","66","1","7","0","Clusters of cases","0"
"Bahamas","64","4","9","0","Clusters of cases","0"
"Haiti","57","10","3","0","Clusters of cases","0"
"Antigua and Barbuda","23","0","3","0","Clusters of cases","8"
"Belize","18","0","2","0","Sporadic cases","7"
"Dominica","16","0","0","0","Clusters of cases","11"
"Saint Kitts and Nevis","15","0","0","0","Sporadic cases","1"
"Saint Lucia","15","0","0","0","Sporadic cases","10"
"Grenada","14","1","0","0","Clusters of cases","0"
"Saint Vincent and theGrenadines","12","0","0","0","Sporadic cases","11"
"Nicaragua","10","1","2","0","Pending","0"
"Suriname","10","0","1","0","Sporadic cases","18"
"","Territories**","","","","",""
"Puerto Rico","1298","46","64","1","Clusters of cases","0"
