"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Namibia","25","0","0","0","Sporadic cases","1"
"Seychelles","11","0","0","0","Clusters of cases","57"
"Lesotho","2","0","0","0","Sporadic cases","11"
"Territoriesii","","","","","",""
"Mayotte","1 986","52","24","0","Clusters of cases","0"
"Réunion","477","4","1","0","Clusters of cases","0"
"Americas","","","","","",""
"United States of America","1 798 330","14 692","105 008","761","Community transmission","0"
"Brazil","526 447","11 598","29 937","623","Community transmission","0"
"Peru","170 039","5 563","4 634","128","Community transmission","0"
"Chile","108 686","3 527","1 188","75","Community transmission","0"
"Mexico","93 435","2 771","10 167","237","Community transmission","0"
"Canada","92 151","800","7 344","39","Community transmission","0"
"Ecuador","40 414","1 316","3 438","80","Community transmission","0"
"Colombia","30 493","1 110","969","30","Community transmission","0"
"Dominican Republic","17 752","180","515","13","Community transmission","0"
"Argentina","17 415","564","560","19","Community transmission","0"
"Panama","13 837","374","344","8","Community transmission","0"
"Bolivia (Plurinational State of)","10 531","549","343","30","Community transmission","0"
"Honduras","5 362","160","217","5","Community transmission","0"
"Guatemala","5 336","249","116","8","Community transmission","0"
"El Salvador","2 653","71","46","0","Community transmission","0"
"Haiti","2 226","102","45","1","Community transmission","0"
"Cuba","2 092","9","83","0","Clusters of cases","0"
