"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bermuda","133","0","9","0","Clusters of cases","2"
"Aruba","101","0","3","0","Sporadic cases","21"
"Sint Maarten","78","0","15","0","Sporadic cases","13"
"United States Virgin Islands","69","0","6","0","Clusters of cases","16"
"Saint Martin","40","1","3","0","Sporadic cases","0"
"Curaçao","18","1","1","0","Sporadic cases","0"
"Falkland Islands (Malvinas)","13","0","0","0","Clusters of cases","31"
"Turks and Caicos Islands","12","0","1","0","Sporadic cases","29"
"Montserrat","11","0","1","0","Sporadic cases","43"
"British Virgin Islands","8","0","1","0","Sporadic cases","11"
"Bonaire, Sint Eustatius and Saba","7","0","0","0","No cases","1"
"Saint Barthélemy","6","0","0","0","Sporadic cases","57"
"Anguilla","3","0","0","0","Sporadic cases","53"
"Saint Pierre and Miquelon","1","0","0","0","Sporadic cases","49"
"Eastern Mediterranean","","","","","",""
"Iran (Islamic Republic of)","139 511","1 787","7 508","57","Community transmission","0"
"Saudi Arabia","76 726","1 931","411","12","Clusters of cases","0"
"Pakistan","59 151","1 446","1 225","28","Clusters of cases","0"
"Qatar","47 207","1 742","28","2","Community transmission","0"
"United Arab Emirates","31 086","779","253","5","Pending","0"
"Kuwait","22 575","608","172","7","Clusters of cases","0"
"Egypt","18 756","789","797","14","Clusters of cases","0"
"Afghanistan","12 379","548","226","6","Clusters of cases","0"
"Bahrain","9 366","195","14","0","Clusters of cases","0"
