"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","","Days since"
"","","","Total","","Transmission",""
"Reporting Country","confirmed*","confirmed","","new","","last reported"
"","","","deaths","","classification†",""
"","cases","new cases","","deaths","","case**"
"Western Pacific Region","","","","","",""
"Republic of Korea","5328","516","32","4","Local transmission","0"
"Japan","284","16","6","0","Local transmission","0"
"Singapore","110","2","0","0","Local transmission","0"
"Malaysia","50","21","0","0","Local transmission","0"
"Australia","43","10","1","0","Local transmission","0"
"Viet Nam","16","0","0","0","Local transmission","20"
"Philippines","3","0","1","0","Imported cases only","28"
"New Zealand","2","0","0","0","Imported cases only","1"
"Cambodia","1","0","0","0","Imported cases only","36"
"European Region","","","","","",""
"Italy","2502","466","80","28","Local transmission","0"
"France","212","21","4","1","Local transmission","0"
"Germany","196","39","0","0","Local transmission","0"
"Spain","151","37","0","0","Local transmission","0"
"the United","","","","","",""
"Kingdom¶","51","12","0","0","Local transmission","0"
"Switzerland","37","7","0","0","Local transmission","0"
"Norway","32","7","0","0","Local transmission","0"
"Netherlands","28","10","0","0","Local transmission","0"
"Austria","24","6","0","0","Imported cases only","0"
"Sweden","24","9","0","0","Local transmission","0"
"Iceland","16","7","0","0","Imported cases only","0"
"Israel","12","2","0","0","Local transmission","0"
"Croatia","9","1","0","0","Local transmission","0"
"Belgium","8","0","0","0","Imported cases only","1"
"Denmark","8","3","0","0","Local transmission","0"
"San Marino","8","0","0","0","Local transmission","1"
"Finland","7","0","0","0","Local transmission","1"
"Greece","7","0","0","0","Local transmission","2"
"Czechia","5","2","0","0","Imported cases only","1"
"Romania","4","1","0","0","Local transmission","0"
"Azerbaijan","3","0","0","0","Imported cases only","3"
"Georgia","3","0","0","0","Imported cases only","3"
"Russian Federation","3","0","0","0","Imported cases only","1"
"Estonia","2","1","0","0","Imported cases only","0"
"Ireland","2","1","0","0","Imported cases only","0"
"Portugal","2","0","0","0","Imported cases only","1"
"Andorra","1","0","0","0","Imported cases only","1"
"Armenia","1","0","0","0","Imported cases only","2"
"Belarus","1","0","0","0","Imported cases only","5"
"Latvia","1","0","0","0","Imported cases only","1"
"Lithuania","1","0","0","0","Imported cases only","5"
"Luxembourg","1","0","0","0","Imported cases only","2"
"Monaco","1","0","0","0","Under investigation","3"
"North Macedonia","1","0","0","0","Imported cases only","6"
"Poland","1","1","0","0","Imported cases only","0"
"Ukraine","1","1","0","0","Imported cases only","0"
