"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Gambia","28","2","1","0","Sporadic cases","0"
"Seychelles","11","0","0","0","Clusters of cases","63"
"Lesotho","4","0","0","0","Sporadic cases","5"
"Territoriesii","","","","","",""
"Mayotte","2 151","72","26","1","Clusters of cases","0"
"Réunion","481","1","1","0","Clusters of cases","0"
"Americas","","","","","",""
"United States of America","1 933 560","17 848","110 220","474","Community transmission","0"
"Brazil","691 758","18 912","36 455","525","Community transmission","0"
"Peru","196 515","4 757","5 465","164","Community transmission","0"
"Chile","138 846","4 696","2 264","627","Community transmission","0"
"Mexico","117103","3484","13 699","188","Community transmission","0"
"Canada","95 699","642","7 800","27","Community transmission","0"
"Ecuador","43 378","258","3 642","21","Community transmission","0"
"Colombia","39 236","1 209","1 259","54","Community transmission","0"
"Argentina","22 794","774","670","14","Community transmission","0"
"Dominican Republic","20 126","526","539","1","Community transmission","0"
"Panama","16 425","421","393","7","Community transmission","0"
"Bolivia (Plurinational State of)","13 643","285","465","11","Community transmission","0"
"Guatemala","7 055","263","252","22","Community transmission","0"
"Honduras","6 327","172","258","8","Community transmission","0"
"Haiti","3 334","262","51","1","Community transmission","0"
"El Salvador","3 104","89","55","0","Community transmission","0"
"Venezuela (Bolivarian Republic of)","2 377","61","22","0","Community transmission","0"
