"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Sweden","48 288","1 474","4 814","19","Community transmission","0"
"Netherlands","48 251","164","6 044","2","Community transmission","0"
"Portugal","35 910","310","1 504","9","Community transmission","0"
"Switzerland","30 961","33","1 674","0","Community transmission","0"
"Ukraine","29 753","683","870","16","Community transmission","0"
"Poland","28 201","444","1 215","9","Community transmission","0"
"Ireland","25 238","7","1 703","8","Community transmission","0"
"Romania","21 182","237","1 369","9","Community transmission","0"
"Israel","18 461","193","300","1","Pending","0"
"Austria","16 964","28","674","1","Community transmission","0"
"Armenia","15 281","612","258","13","Community transmission","0"
"Kazakhstan","13 872","313","67","0","Clusters of cases","0"
"Serbia","12 102","71","252","1","Pending","0"
"Denmark","12 035","19","593","0","Community transmission","0"
"Republic of Moldova","10 727","406","375","4","Community transmission","0"
"Czechia","9 886","62","329","1","Clusters of cases","0"
"Azerbaijan","8 882","352","108","6","Clusters of cases","0"
"Norway","8 594","18","242","3","Clusters of cases","0"
"Finland","7 064","24","325","1","Pending","0"
"Tajikistan","4 834","71","49","1","Pending","0"
"Uzbekistan","4 819","124","19","0","Clusters of cases","0"
"Luxembourg","4 052","3","110","0","Clusters of cases","0"
"Hungary","4 039","12","553","2","Community transmission","0"
"North Macedonia","3 542","175","169","5","Clusters of cases","0"
