"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","","Days since"
"Reporting Country/","confirmed‡","confirmed","Total","new","Transmission","last reported"
"Territory/Area†","","","deaths","","classification§",""
"","cases","new cases","","deaths","","case"
"Western Pacific Region","","","","","",""
"Republic of Korea","6284","518","42","7","Local transmission","0"
"Japan","349","32","6","0","Local transmission","0"
"Singapore","117","7","0","0","Local transmission","0"
"Australia","57","0","2","0","Local transmission","1"
"Malaysia","55","5","0","0","Local transmission","0"
"Viet Nam","16","0","0","0","Local transmission","22"
"Philippines","5","2","1","0","Local transmission","0"
"New Zealand","4","2","0","0","Local transmission","0"
"Cambodia","1","0","0","0","Imported cases only","38"
"European Region","","","","","",""
"Italy","3858","769","148","41","Local transmission","0"
"Germany","534","272","0","0","Local transmission","0"
"France","420","138","6","2","Local transmission","0"
"Spain","257","59","3","2","Local transmission","0"
"The United Kingdom","118","29","0","0","Local transmission","0"
"Norway","86","30","0","0","Local transmission","0"
"Switzerland","86","30","1","1","Local transmission","0"
"Netherlands","82","44","0","0","Local transmission","0"
"Sweden","61","26","0","0","Local transmission","0"
"Belgium","50","27","0","0","Local transmission","1"
"Austria","47","10","0","0","Imported cases only","0"
"Greece","32","23","0","0","Local transmission","1"
"Iceland","26","0","0","0","Imported cases only","1"
"San Marino","21","5","0","0","Local transmission","0"
"Denmark","18","8","0","0","Local transmission","1"
"Israel","15","0","0","0","Local transmission","1"
"Ireland","14","12","0","0","Local transmission","0"
"Czech Republic","12","7","0","0","Local transmission","0"
"Finland","12","5","0","0","Local transmission","0"
"Croatia","10","1","0","0","Local transmission","0"
"Georgia","9","6","0","0","Imported cases only","0"
"Portugal","9","0","0","0","Local transmission","1"
"Belarus","6","0","0","0","Local transmission","1"
"Romania","6","2","0","0","Local transmission","0"
"Slovenia","6","5","0","0","Local transmission","0"
"Russian Federation","4","1","0","0","Imported cases only","0"
"Azerbaijan","3","0","0","0","Imported cases only","5"
"Estonia","3","1","0","0","Imported cases only","0"
"Bosnia and","","","","","Local transmission",""
"","2","0","0","0","","1"
"Herzegovina","","","","","",""
"Hungary","2","0","0","0","Imported cases only","1"
"Andorra","1","0","0","0","Imported cases only","3"
"Armenia","1","0","0","0","Imported cases only","4"
"Latvia","1","0","0","0","Imported cases only","3"
"Liechtenstein","1","0","0","0","Imported cases only","0"
"Lithuania","1","0","0","0","Imported cases only","7"
"Luxembourg","1","0","0","0","Imported cases only","4"
