"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Australia","7 139","6","103","1","Clusters of cases","0"
"New Zealand","1 154","0","22","1","Clusters of cases","6"
"Viet Nam","327","0","0","0","Clusters of cases","1"
"Mongolia","148","7","0","0","Sporadic cases","0"
"Brunei Darussalam","141","0","2","1","Clusters of cases","20"
"Cambodia","124","0","0","0","Sporadic cases","5"
"Lao People's Democratic Republic","19","0","0","0","Sporadic cases","45"
"Fiji","18","0","0","0","Sporadic cases","37"
"Papua New Guinea","8","0","0","0","Sporadic cases","35"
"Territoriesii","","","","","",""
"Guam","164","1","5","0","Clusters of cases","0"
"French Polynesia","60","0","0","0","Sporadic cases","22"
"Northern Mariana Islands","","","","","",""
"(Commonwealth of the)","22","0","2","0","Pending","6"
"New Caledonia","18","0","0","0","Sporadic cases","55"
"Subtotal for all regions","5 592 890","104 505","353 321","4 221","",""
"Other*","741","0","13","0","Not applicable","-"
"Grand total","5 593 631","104 505","353 334","4 221","",""
