"V1","V2","V3","V4","V5","V6","V7"
"Kosovo[1]","604","32","18","6","Communitytransmission","0"
"Isle of Man","307","10","10","6","Pending","0"
"Jersey","250","1","14","2","Pending","0"
"Guernsey","239","0","10","1","Communitytransmission","2"
"Faroe Islands","185","0","0","0","Pending","2"
"Gibraltar","133","0","0","0","Clusters of cases","4"
"Greenland","11","0","0","0","Pending","16"
"","South-East Asia Region","","","","",""
"India","19984","1383","640","50","Clusters of cases","0"
"Indonesia","7135","375","616","26","Communitytransmission","0"
"Bangladesh","3382","434","110","9","Pending","0"
"Thailand","2826","15","49","1","Pending","0"
"Sri Lanka","310","6","7","0","Clusters of cases","0"
"Myanmar","121","2","5","0","Clusters of cases","0"
"Maldives","83","16","0","0","Clusters of cases","0"
"Nepal","42","11","0","0","Sporadic cases","0"
"Timor-Leste","23","0","0","0","Clusters of cases","1"
"Bhutan","6","0","0","0","Sporadic cases","1"
"","Eastern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","84802","1297","5297","88","Communitytransmission","0"
"Saudi Arabia","11631","1147","109","6","Clusters of cases","0"
"Pakistan","9749","533","209","17","Clusters of cases","0"
"United Arab Emirates","7755","490","46","3","Pending","0"
"Qatar","6533","518","9","0","Pending","0"
"Egypt","3490","157","264","14","Clusters of cases","0"
"Morocco","3209","163","145","2","Clusters of cases","0"
"Kuwait","2080","85","11","2","Clusters of cases","0"
"Bahrain","1973","66","7","0","Clusters of cases","0"
"Oman","1614","106","8","0","Clusters of cases","0"
"Iraq","1602","28","83","1","Clusters of cases","0"
"Afghanistan","1092","66","36","0","Clusters of cases","0"
"Djibouti","945","99","2","0","Clusters of cases","0"
"Tunisia","901","17","38","0","Communitytransmission","0"
"Lebanon","682","5","22","1","Clusters of cases","0"
"Jordan","428","3","7","0","Clusters of cases","0"
"Somalia","286","49","14","6","Sporadic cases","0"
"Sudan","140","33","13","1","Sporadic cases","0"
"Libya","59","8","1","0","Clusters of cases","0"
"Syrian Arab Republic","42","3","3","0","Communitytransmission","0"
"Yemen","1","0","0","0","Pending","11"
"","Territories**","","","","",""
"occupied Palestinianterritory","335","6","2","0","Clusters of cases","0"
"","Region of the Americas","","","","",""
