"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","",""
"Reporting Country/","","","Total","","Transmission","Days since last"
"Territory/Area  †","confirmed ‡  cases","confirmed new cases","deaths","new deaths","classification§","reported case"
"Western Pacific Region","","","","","",""
"China","83157","86","3342","2","Local transmission","0"
"Republic of Korea","10384","53","200","8","Local transmission","0"
"Australia","5956","112","45","3","Local transmission","0"
"Japan","4257","351","81","1","Local transmission","0"
"Malaysia","3963","170","63","1","Local transmission","0"
"Philippines","3764","104","177","14","Local transmission","0"
"Singapore","1481","106","6","0","Local transmission","0"
"New Zealand","969","26","1","0","Local transmission","0"
"Viet Nam","249","4","0","0","Local transmission","0"
"Brunei Darussalam","135","0","1","0","Local transmission","3"
"Cambodia","115","0","0","0","Local transmission","1"
"Fiji","15","1","0","0","Local transmission","0"
"Mongolia","15","0","0","0","Imported cases only","1"
"Lao People's","","","","","",""
"Democratic Republic","12","0","0","0","Local transmission","1"
"Papua New Guinea","1","0","0","0","Imported cases only","18"
"Territories**","","","","","",""
"Guam","121","8","4","0","Local transmission","0"
"French Polynesia","47","5","0","0","Local transmission","0"
"New Caledonia","18","0","0","0","Local transmission","5"
"Northern Mariana","","","","","",""
"Islands","","","","","",""
"(Commonwealth of","","","","","",""
"the)","8","0","2","1","Local transmission","5"
"European Region","","","","","",""
"Spain","140510","5478","13798","743","Local transmission","0"
"Italy","135586","3039","17129","604","Local transmission","0"
"Germany","103228","4003","1861","254","Local transmission","0"
"France","77226","3738","10313","1417","Local transmission","0"
"The United Kingdom","55246","3634","6159","786","Local transmission","0"
"Turkey","34109","3892","725","76","Local transmission","0"
"Belgium","22194","1380","2035","403","Local transmission","0"
"Switzerland","22164","590","641","0","Local transmission","0"
"Netherlands","19580","777","2101","234","Local transmission","0"
"Austria","12640","343","243","23","Local transmission","0"
"Portugal","12442","712","345","34","Local transmission","0"
"Israel","9404","793","71","19","Local transmission","0"
"Sweden","7693","487","591","114","Local transmission","0"
"Russian Federation","7497","1154","58","11","Local transmission","0"
"Norway","5863","108","69","10","Local transmission","0"
"Ireland","5709","345","210","36","Local transmission","0"
