"V1","V2","V3","V4","V5","V6","V7"
"Burkina Faso","302","41","15","0","Local transmission","0"
"Côte d’Ivoire","245","42","2","1","Local transmission","0"
"Senegal","219","12","2","1","Local transmission","0"
"Nigeria","210","20","4","2","Local transmission","0"
"Ghana","205","1","5","0","Local transmission","0"
"Mauritius","196","10","7","0","Local transmission","0"
"Democratic Republic","148","14","16","3","Local transmission","0"
"of the Congo","","","","","",""
"Niger","144","46","8","3","Local transmission","0"
"Kenya","122","0","4","0","Local transmission","1"
"Guinea","111","59","0","0","Local transmission","0"
"Rwanda","102","13","0","0","Local transmission","0"
"Madagascar","70","5","0","0","Local transmission","0"
"Uganda","48","3","0","0","Local transmission","0"
"Congo","45","4","5","2","Local transmission","0"
"Togo","40","1","3","1","Local transmission","0"
"Mali","39","3","4","1","Local transmission","0"
"Zambia","39","0","1","0","Local transmission","2"
"Ethiopia","38","3","0","0","Local transmission","0"
"Gabon","21","0","1","0","Imported cases only","1"
"Eritrea","20","0","0","0","Local transmission","2"
"United Republic of","20","0","1","0","Local transmission","3"
"Tanzania","","","","","",""
"Guinea-Bissau","18","3","0","0","Imported cases only","0"
"Equatorial Guinea","16","1","0","0","Local transmission","0"
"Namibia","14","1","0","0","Local transmission","0"
"Benin","13","0","0","0","Imported cases only","3"
"Angola","10","0","2","0","Imported cases only","1"
"Liberia","10","3","1","1","Local transmission","0"
"Mozambique","10","0","0","0","Local transmission","3"
"Seychelles","10","0","0","0","Imported cases only","3"
"Central African","9","1","0","0","Local transmission","0"
"Republic","","","","","",""
"Eswatini","9","0","0","0","Imported cases only","8"
"Zimbabwe","9","0","1","0","Local transmission","1"
"Chad","7","0","0","0","Imported cases only","4"
"Mauritania","6","0","1","0","Imported cases only","1"
"Cabo Verde","5","0","1","0","Imported cases only","8"
"Botswana","4","0","1","0","Imported cases only","2"
"Gambia","4","0","1","0","Imported cases only","2"
"Sierra Leone","4","2","0","0","Imported cases only","0"
"Burundi","3","0","0","0","Local transmission","1"
"Malawi","3","0","0","0","Local transmission","2"
"Territories**","","","","","",""
"Réunion","334","13","0","0","Local transmission","0"
"Mayotte","147","19","2","0","Local transmission","0"
"Subtotal for all","1 133046","82 061","62 773","5798","",""
"","","","","","",""
"regions","","","","","",""
"International","","","","","",""
"","712","0","11","0","Local transmission","20"
"conveyance (Diamond","","","","","",""
