"V1","V2","V3","V4","V5","V6","V7"
"Guinea","16","0","0","0","Local transmission","1"
"Equatorial Guinea","14","1","0","0","Local transmission","0"
"Namibia","11","0","0","0","Imported cases only","1"
"Eswatini","9","0","0","0","Imported cases only","3"
"Mozambique","8","0","0","0","Local transmission","2"
"Seychelles","8","0","0","0","Imported cases only","1"
"Gabon","7","0","1","0","Imported cases only","3"
"Benin","6","0","0","0","Imported cases only","4"
"Central African","","","","","",""
"Republic","6","0","0","0","Imported cases only","3"
"Eritrea","6","0","0","0","Imported cases only","4"
"Cabo Verde","5","0","1","0","Imported cases only","3"
"Chad","5","0","0","0","Imported cases only","4"
"Mauritania","5","0","0","0","Imported cases only","2"
"Zimbabwe","5","0","1","0","Local transmission","3"
"Gambia","3","0","1","0","Imported cases only","2"
"Liberia","3","0","0","0","Local transmission","9"
"Angola","2","0","0","0","Imported cases only","9"
"Guinea-Bissau","2","0","0","0","Imported cases only","5"
"Territories**","","","","","",""
"Réunion","207","0","0","0","Local transmission","1"
"Mayotte","82","0","0","0","Local transmission","1"
"Subtotal for all","","","","","",""
"","750178","57610","36398","3301","",""
"regions","","","","","",""
"International","","","","","",""
"conveyance (Diamond","712","0","7","0","Local transmission","15"
"Princess)","","","","","",""
"Grand total","750890","57610","36405","3301","",""
