"V1","V2","V3","V4","V5","V6","V7"
"Grenada","18","0","0","0","Clusters of cases","1"
"Dominica","16","0","0","0","Clusters of cases","17"
"Saint Kitts and Nevis","15","0","0","0","Sporadic cases","7"
"Saint Lucia","15","0","0","0","Sporadic cases","16"
"Saint Vincent and theGrenadines","15","1","0","0","Sporadic cases","0"
"Nicaragua","13","0","3","0","Pending","1"
"Suriname","10","0","1","0","Sporadic cases","24"
"","Territories**","","","","",""
"Puerto Rico","1389","18","53","0","Clusters of cases","0"
"Martinique","175","0","14","0","Clusters of cases","1"
"Guadeloupe","149","0","10","0","Clusters of cases","1"
"French Guiana","111","2","1","0","Clusters of cases","0"
"Bermuda","109","0","6","1","Clusters of cases","1"
"Aruba","100","0","2","0","Clusters of cases","5"
"Sint Maarten","74","0","13","0","Clusters of cases","1"
"Cayman Islands","70","0","1","0","Clusters of cases","1"
"United States VirginIslands","59","4","4","1","Clusters of cases","0"
"Saint Martin","38","0","3","0","Sporadic cases","5"
"Curaçao","16","2","1","0","Sporadic cases","0"
"Falkland Islands(Malvinas)","13","0","0","0","Clusters of cases","1"
"Turks and CaicosIslands","12","1","1","0","Sporadic cases","0"
"Montserrat","11","0","1","0","Sporadic cases","14"
"Bonaire, Sint Eustatiusand Saba","6","1","0","0","Sporadic cases","0"
"British Virgin Islands","6","0","1","0","Sporadic cases","1"
"Saint Barthélemy","6","0","0","0","Sporadic cases","28"
"Anguilla","3","0","0","0","Sporadic cases","24"
"Saint Pierre andMiquelon","1","0","0","0","Sporadic cases","20"
"","African Region","","","","",""
"South Africa","4793","247","90","3","Communitytransmission","0"
"Algeria","3517","135","432","7","Communitytransmission","0"
"Cameroon","1621","0","56","0","Clusters of cases","1"
"Ghana","1550","0","11","0","Clusters of cases","1"
"Nigeria","1337","64","40","0","Communitytransmission","0"
"Côte d’Ivoire","1164","14","14","0","Clusters of cases","0"
"Guinea","1163","69","7","0","Communitytransmission","0"
"Senegal","735","64","9","0","Clusters of cases","0"
"Niger","701","5","29","0","Clusters of cases","0"
"Burkina Faso","632","0","42","0","Communitytransmission","1"
"Democratic Republicof the Congo","471","12","30","2","Clusters of cases","0"
"Mali","408","19","23","0","Clusters of cases","0"
