"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bermuda","141","0","9","0","Clusters of cases","3"
"Aruba","101","0","3","0","No cases","31"
"Sint Maarten","77","-  1","15","0","Sporadic cases","0"
"United States Virgin Islands","71","0","6","0","Clusters of cases","1"
"Saint Martin","41","0","3","0","Sporadic cases","6"
"Curaçao","21","0","1","0","Sporadic cases","1"
"Falkland Islands (Malvinas)","13","0","0","0","Clusters of cases","41"
"Turks and Caicos Islands","12","0","1","0","Sporadic cases","39"
"Montserrat","11","0","1","0","Sporadic cases","53"
"British Virgin Islands","8","0","1","0","Sporadic cases","21"
"Bonaire, Sint Eustatius and Saba","7","0","0","0","No cases","11"
"Saint Barthélemy","6","0","0","0","Sporadic cases","67"
"Anguilla","3","0","0","0","Sporadic cases","63"
"Saint Pierre and Miquelon","1","0","0","0","Sporadic cases","59"
"Eastern Mediterranean","","","","","",""
"Iran (Islamic Republic of)","167 156","2 886","8 134","63","Community transmission","0"
"Saudi Arabia","95 748","2 591","642","31","Clusters of cases","0"
"Pakistan","93 983","4 734","1 935","97","Clusters of cases","0"
"Qatar","65 495","1 754","49","4","Community transmission","0"
"United Arab Emirates","37 642","624","274","1","Pending","0"
"Egypt","31 115","1 348","1 166","40","Clusters of cases","0"
"Kuwait","30 644","723","244","8","Clusters of cases","0"
"Afghanistan","19 551","582","327","18","Clusters of cases","0"
"Oman","15 086","770","72","5","Clusters of cases","0"
