"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Congo","420","6","15","0","Community transmission","0"
"Central African Republic","411","75","0","0","Sporadic cases","0"
"Ethiopia","365","13","5","0","Clusters of cases","0"
"Togo","338","8","12","0","Community transmission","0"
"Cabo Verde","335","7","3","0","Clusters of cases","0"
"Mauritius","332","0","10","0","Clusters of cases","23"
"Madagascar","326","4","2","1","Clusters of cases","0"
"Rwanda","308","11","0","0","Sporadic cases","0"
"South Sudan","282","0","4","0","Clusters of cases","2"
"Uganda","260","0","0","0","Sporadic cases","1"
"Liberia","233","4","23","1","Community transmission","0"
"Eswatini","208","3","2","0","Clusters of cases","0"
"São Tomé and Príncipe","165","0","7","0","Clusters of cases","1"
"Mozambique","146","1","0","0","Clusters of cases","0"
"Mauritania","131","50","4","0","Sporadic cases","0"
"Benin","130","1","2","0","Community transmission","0"
"Malawi","71","1","3","0","Clusters of cases","0"
"Angola","52","2","3","1","Clusters of cases","0"
"Zimbabwe","46","0","4","0","Sporadic cases","1"
"Burundi","42","0","1","0","Clusters of cases","2"
"Eritrea","39","0","0","0","Sporadic cases","31"
"Comoros","34","23","1","0","Community transmission","0"
