"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Africa","","","","","",""
"South Africa","101 590","4 288","1 991","61","Community transmission","0"
"Nigeria","20 919","675","525","7","Community transmission","0"
"Ghana","14 154","0","85","0","Community transmission","1"
"Algeria","11 920","149","852","7","Community transmission","0"
"Cameroon","11 892","611","303","3","Community transmission","0"
"Côte d’Ivoire","7 677","185","56","2","Community transmission","0"
"Senegal","5 970","82","86","2","Community transmission","0"
"Democratic Republic of the Congo","5 924","99","134","5","Community transmission","0"
"Guinea","4 988","-10","27","0","Community transmission","0"
"Kenya","4 797","59","125","2","Community transmission","0"
"Gabon","4 739","311","39","5","Community transmission","0"
"Ethiopia","4 663","131","75","1","Community transmission","0"
"Mauritania","2 984","171","111","3","Clusters of cases","0"
"Central African Republic","2 963","155","30","7","Community transmission","0"
"Mali","1 961","0","111","0","Community transmission","1"
"South Sudan","1 892","10","34","0","Clusters of cases","0"
"Madagascar","1 640","44","15","1","Clusters of cases","0"
"Guinea-Bissau","1 556","44","19","3","Community transmission","0"
"Zambia","1 430","0","11","0","Community transmission","3"
"Sierra Leone","1 340","13","55","0","Community transmission","0"
"Congo","1 087","204","37","10","Community transmission","0"
